i,r,t,scenario,drought,heat,compound
Henan,maize,2005,historical,-0.6669378062832788,-0.0619994347718428,-0.186375267344184
Henan,rice,2005,historical,-0.1396108467670546,0.3931024323472797,0.2445160890006666
Henan,soybean,2005,historical,-0.9346512983254076,-0.5597200292389634,-0.4828612661218317
Henan,wheat,2005,historical,0.3705970832099126,0.143035561590085,-0.3221772952153381
Hubei,maize,2005,historical,0.0254116473327133,0.0192107600812146,-0.051426265455616
Hubei,rice,2005,historical,0.850193010705656,0.3632141199603594,0.3402383679047445
Hubei,soybean,2005,historical,-0.2551153206410974,-0.3670653837392683,-0.4072291738841251
Hubei,wheat,2005,historical,1.7541871922014838,0.1213979445836694,0.3681218389502809
Hunan,maize,2005,historical,2.5167679557160283,1.7065268339645163,0.2246345491874019
Hunan,rice,2005,historical,1.817586491501416,1.141622034084805,-0.0998319956766441
Hunan,soybean,2005,historical,1.59600876963575,1.0413824652484964,0.0441968993301546
Hunan,wheat,2005,historical,0.3770451896209149,0.261092485372459,-0.611336886007927
Inner_Mongolia,maize,2005,historical,0.4742456696324628,-0.3039360892804091,-0.1532972704140001
Inner_Mongolia,rice,2005,historical,0.6800417394593251,-0.3354785720868188,-0.2060554767676008
Inner_Mongolia,soybean,2005,historical,0.0586756045303085,-0.2890325302297151,0.1952047025913448
Inner_Mongolia,wheat,2005,historical,0.149492950802649,-0.2630072672386724,-0.1118538527533564
Jiangsu,maize,2005,historical,0.193488481406379,0.3102039160000356,0.3570861563923159
Jiangsu,rice,2005,historical,0.5060156085227199,0.8020854599970079,0.8108090848588976
Jiangsu,soybean,2005,historical,0.1464011536383039,-0.3296962186250919,-0.2525564706118008
Jiangsu,wheat,2005,historical,1.5341010149767147,0.395109014306102,0.4765136844879876
Jiangxi,maize,2005,historical,1.0802512529672883,0.6876548826709544,0.1700862040538591
Jiangxi,rice,2005,historical,0.8782686150371579,0.6419796601289681,-0.0149558629080196
Jiangxi,soybean,2005,historical,-0.0131025602539066,0.0119212552026525,0.0245682256432238
Jiangxi,wheat,2005,historical,0.888635013084798,0.0491853092288123,-0.6139682228170318
Jilin,maize,2005,historical,-1.1958825112193705,-0.6008467437466706,-0.6228062902847044
Jilin,rice,2005,historical,-0.6867562917461433,-0.4398966097149836,-0.4456107715442112
Jilin,soybean,2005,historical,-0.6275790120419528,-0.534502506190785,-0.5981251387163816
Jilin,wheat,2005,historical,-1.524222130859392,-0.6008467437466706,-0.6228062902847044
Liaoning,maize,2005,historical,-0.8551370080129054,-0.5200258190568574,-0.6760720349584889
Liaoning,rice,2005,historical,-0.6762990120867326,-0.3016799488582833,-0.433828672071641
Liaoning,soybean,2005,historical,-1.084975161918888,-0.5868893482506949,-0.7524715526409489
Liaoning,wheat,2005,historical,-1.1708546537423097,-0.5200258190568574,-0.6760720349584889
Ningxia,maize,2005,historical,1.240350597485597,0.2808726283713592,0.8054180715631172
Ningxia,rice,2005,historical,1.4032856542870598,0.4327716993126516,0.8412602487576466
Ningxia,soybean,2005,historical,0.9151533560452312,-0.0638266688115118,0.0626360905895488
Ningxia,wheat,2005,historical,1.3540143605005213,0.1419226413687276,0.3448058592995436
Qinghai,maize,2005,historical,-1.3193759300132892,0.0,0.0
Qinghai,soybean,2005,historical,-1.312058301188904,-0.0942979896064075,-0.0943564195120496
Qinghai,wheat,2005,historical,-1.0538273298661038,0.0,0.0
Shaanxi,maize,2005,historical,-0.2301493601732097,-0.4415263579032462,-0.1886437821640318
Shaanxi,rice,2005,historical,0.3996286027089185,-0.1109920041238407,0.2228143272556528
Shaanxi,soybean,2005,historical,-0.3113655520081469,-0.5286343179879779,-0.2807975940355736
Shaanxi,wheat,2005,historical,1.1627471617135832,-0.1712911950719173,-0.0835105238425288
Shandong,maize,2005,historical,0.0003973577895056,0.7395949030373788,0.4729530742773187
Shandong,rice,2005,historical,0.3553162267787383,1.557384610764171,1.1594779667462232
Shandong,soybean,2005,historical,-0.5686437734095869,-0.1891989758479982,-0.2889045689536567
Shandong,wheat,2005,historical,0.3739106557089424,0.4495821217074019,0.3913397960197701
Shanghai,maize,2005,historical,0.6013530336895783,-0.2587703903596994,1.2438956983993263
Shanghai,rice,2005,historical,1.3783532086141304,0.9285607910235902,1.5068050700624642
Shanghai,soybean,2005,historical,0.9619445316130628,0.3228060537688597,0.6015249357966718
Shanghai,wheat,2005,historical,2.3157281655438946,0.807415013010495,0.475144477511332
Shanxi,maize,2005,historical,0.5142773435706363,0.4645631989106336,0.525704560709678
Shanxi,rice,2005,historical,0.755002190804062,0.7134244507565488,1.0257258803237417
Shanxi,soybean,2005,historical,0.1900646533903648,0.0915475190524635,0.1200385775836275
Shanxi,wheat,2005,historical,1.0175071525824608,0.4747563566619948,0.4068534704472522
Sichuan,maize,2005,historical,-1.017291988934508,-0.2231836128428306,-0.3068461104314477
Sichuan,rice,2005,historical,-0.7328808327745465,-0.1244860446510764,-0.1758918538892508
Sichuan,soybean,2005,historical,-0.0194005799282155,-0.2111394056875938,-0.2386040432790706
Sichuan,wheat,2005,historical,-0.8991143350678029,-0.2803614677629565,-0.2725954580978915
Tianjin,maize,2005,historical,0.4290716702647147,0.1604552467440514,0.1673583659261608
Tianjin,rice,2005,historical,1.821988814930096,0.453693350620838,0.7133874091268018
Tianjin,soybean,2005,historical,0.3320354769263048,-0.2693220336706727,-0.1598519917108544
Tianjin,wheat,2005,historical,-0.2930181842418228,0.081874612833071,-0.4295853854767579
Tibet,maize,2005,historical,-0.4559980563330811,0.0,0.0
Tibet,rice,2005,historical,-0.3988993571619557,0.0,0.0
Tibet,soybean,2005,historical,0.3826518038124669,0.0,0.0
Tibet,wheat,2005,historical,-0.1504223989883925,0.0,0.0
Xinjiang,maize,2005,historical,-0.9744463144696788,-0.3522880109901093,-0.9444598347707625
Xinjiang,rice,2005,historical,-0.1179105530789505,-0.27580042389278,-0.5410817414459258
Xinjiang,soybean,2005,historical,-1.3288825339996435,-0.1619393252636272,-0.4522331937008415
Xinjiang,wheat,2005,historical,-0.819430598699657,-0.4174605786331065,-0.9280802490796868
Yunnan,maize,2005,historical,-0.0162115368368225,-0.2622651575957759,-0.1755624740226007
Yunnan,rice,2005,historical,1.1595250364516752,-0.0807696833174704,-0.051958204672064
Yunnan,soybean,2005,historical,1.623614404261625,0.0372558455425606,0.0064462358841033
Yunnan,wheat,2005,historical,0.3540612934378531,-0.0150689735771998,-0.195969169242647
Zhejiang,maize,2005,historical,0.7368841888591646,0.6863291815468792,0.9511232947022068
Zhejiang,rice,2005,historical,0.8224382003573097,0.7574772697296916,0.9265776815528588
Zhejiang,soybean,2005,historical,-0.2122960589465528,-0.120194745955964,0.567368840214621
Zhejiang,wheat,2005,historical,0.9621430176532132,0.1888621716681301,-0.0497784692360881
Anhui,maize,2006,historical,1.1651824074762116,-0.1087992460278213,-0.2309662809827342
Anhui,rice,2006,historical,0.8499831603944408,-0.19986265209849,-0.4133387354050524
Anhui,soybean,2006,historical,0.8907605875603958,-0.2537335651802156,-0.3568409564086339
Anhui,wheat,2006,historical,0.361813372773256,0.3553896003521168,-0.2552777452692751
Beijing,maize,2006,historical,0.0915796183583025,-0.6478655445013854,-0.3196856770536638
Beijing,rice,2006,historical,0.8646973484914398,1.1372053165897178,1.0334643474317844
Beijing,soybean,2006,historical,-0.0730529262520049,-0.5634526531875915,-0.1498108742511995
Beijing,wheat,2006,historical,1.3646853464110913,-0.1938205521427086,0.3166985486399239
Chongqing,maize,2006,historical,2.358708805247811,0.7366252261410967,0.5018290754793651
Chongqing,rice,2006,historical,1.9608576381744225,0.1563445349754665,0.1495708729387962
Chongqing,soybean,2006,historical,2.636389880938216,0.9090173998173292,0.8341470764076823
Chongqing,wheat,2006,historical,1.9697392378113945,1.01448904078367,1.2928335828677244
Fujian,maize,2006,historical,-1.106415966126702,-0.2175929010491016,-0.5000054647444305
Fujian,rice,2006,historical,-1.056364534923643,-0.2618928086174643,-0.7066564350433301
Fujian,soybean,2006,historical,-0.8731681735833542,-0.3004721248404227,-0.7193448549337055
Fujian,wheat,2006,historical,-0.967783090330467,0.0949579445446173,-0.3962013065983649
Gansu,maize,2006,historical,0.0363199200348366,0.0316316825030923,0.4000944365537298
Gansu,rice,2006,historical,0.9749294780902052,-0.1257343062394321,-0.0205796752648353
Gansu,soybean,2006,historical,0.2340362516827841,-0.2645558101891479,-0.1592483764729226
Gansu,wheat,2006,historical,0.9958548478248004,1.1895809764965264,0.9494817473850996
Guangdong,maize,2006,historical,-0.7571463423040373,-0.142297092973618,-0.4455583455271672
Guangdong,rice,2006,historical,-0.5643234315784357,-0.2175599577682484,-0.042617367801779
Guangdong,soybean,2006,historical,-0.5880853690934088,-0.4576099171033249,0.1465349898327771
Guangxi,maize,2006,historical,-0.1653076541296606,0.327459548465261,-0.5240953428638394
Guangxi,rice,2006,historical,0.3422416834434187,0.4870578159926413,-0.2094456187761222
Guangxi,soybean,2006,historical,0.5045139058398518,-0.0055006293822162,0.1022524497411634
Guizhou,maize,2006,historical,1.6671057432517775,1.0301865595879212,0.8131981987985767
Guizhou,rice,2006,historical,0.3407397064970283,0.8387490976499778,0.4273253554838487
Guizhou,soybean,2006,historical,1.5504823285509692,0.5025396097417566,0.78002089641708
Guizhou,wheat,2006,historical,1.5731341004641262,-0.0393649574484461,0.1978515148974333
Hainan,maize,2006,historical,1.4099011978078664,0.6148302180565134,0.19165126950976
Hainan,rice,2006,historical,2.0230224522167117,0.9965027828059564,0.979367152083628
Hainan,soybean,2006,historical,2.606204615259736,0.9507928659309988,1.123486205254282
Hebei,maize,2006,historical,-0.0279809100761599,-0.6064835888745176,-0.1466624570725735
Hebei,rice,2006,historical,0.9126368827453604,-0.3213533634015461,-0.2197715220525551
Hebei,soybean,2006,historical,-0.4017219391737417,-0.5771129171795476,-0.1245363613571205
Hebei,wheat,2006,historical,0.3529354882719793,-0.3059399556738391,0.0486686902241638
Heilongjiang,maize,2006,historical,-0.1476731097697992,-0.1353265529806827,0.2633305237202075
Heilongjiang,rice,2006,historical,1.536087864118061,1.5174274594490147,1.7670540044580667
Heilongjiang,soybean,2006,historical,2.7646027431212232,1.6313028033715191,0.9844274239107172
Heilongjiang,wheat,2006,historical,-0.0475195664872402,-0.1353265529806827,0.2633305237202075
Henan,maize,2006,historical,0.395703238114026,-0.0731911034135057,-0.1131277618979005
Henan,rice,2006,historical,0.3754827177775516,0.2667585365440476,0.2510476904670646
Henan,soybean,2006,historical,0.3408061320060659,-0.5024128769052624,-0.4644867391525517
Henan,wheat,2006,historical,-0.1021728731133277,0.0199043322055985,0.4869129503406035
Hubei,maize,2006,historical,0.9505357239534336,0.0858342355325353,0.5159673309248648
Hubei,rice,2006,historical,0.7970558473263605,-0.0935477943574146,0.4547835756804404
Hubei,soybean,2006,historical,0.8034406075691072,-0.1405956125016621,0.4169456313586507
Hubei,wheat,2006,historical,1.178131404953365,0.4214008862834911,0.8967103391149581
Hunan,maize,2006,historical,0.3891847931805278,-0.1133924273787752,0.4303478650962493
Hunan,rice,2006,historical,0.391121282598495,0.0485210981047579,0.0327093640251436
Hunan,soybean,2006,historical,0.4068324222095815,-0.2542999732699945,0.1580067784883675
Hunan,wheat,2006,historical,0.9977184806488564,0.5060990168952181,0.5423407175084658
Inner_Mongolia,maize,2006,historical,0.6864820209565999,0.4024378420788063,0.2163637877821008
Inner_Mongolia,rice,2006,historical,2.3954969854497072,1.6168393722026757,1.449582697803124
Inner_Mongolia,soybean,2006,historical,1.7329339135658772,0.4645691659582475,0.0762165856094811
Inner_Mongolia,wheat,2006,historical,0.7406211527975838,0.6041354261740951,0.4515346429706313
Jiangsu,maize,2006,historical,0.5738606740833249,-0.0602136035230744,0.458850348434686
Jiangsu,rice,2006,historical,0.1736187965470032,-0.0652378859749885,0.4263076078292783
Jiangsu,soybean,2006,historical,0.3333698200718126,-0.2432530332924708,-0.0022356803562843
Jiangsu,wheat,2006,historical,0.2181681062584309,0.1371396234232605,0.4442694485653821
Jiangxi,maize,2006,historical,0.2747431848754985,0.0410447637278842,0.2569939008249631
Jiangxi,rice,2006,historical,0.0549202184836608,-0.1391281929289369,-0.2035831517186088
Jiangxi,soybean,2006,historical,0.1450013548256927,-0.4216384674337436,-0.165220961743728
Jiangxi,wheat,2006,historical,-0.1349395304002242,0.1664249458202125,-0.0081753000642314
Jilin,maize,2006,historical,0.2620103681189407,-0.4583335901599015,-0.3724560578523266
Jilin,rice,2006,historical,-0.146384727891822,-0.4071803906155566,-0.3849591955383713
Jilin,soybean,2006,historical,1.0439933105641743,-0.5020276319607776,-0.5383914353196627
Jilin,wheat,2006,historical,0.0008566932328753,-0.4583335901599015,-0.3724560578523266
Liaoning,maize,2006,historical,-0.2458689558523175,-0.4979126476279014,-0.3949539892497504
Liaoning,rice,2006,historical,-0.6306082956340081,-0.3425922492092805,-0.3257180125777497
Liaoning,soybean,2006,historical,0.2833208091530885,-0.6281703294454943,-0.6376718556976196
Liaoning,wheat,2006,historical,-0.4812401284114869,-0.4979126476279014,-0.3949539892497504
Ningxia,maize,2006,historical,1.165370939325115,1.3144263023645315,0.90336238376674
Ningxia,rice,2006,historical,2.125772910217065,1.1845248998845,0.5969195834156604
Ningxia,soybean,2006,historical,0.8731208690725306,-0.0190973817722665,0.3951672650217754
Ningxia,wheat,2006,historical,1.206586431395591,0.6091720581316906,0.6923295744158007
Qinghai,maize,2006,historical,1.137560679473694,0.0,0.0
Qinghai,soybean,2006,historical,1.5634368063596942,-0.0942979896064075,-0.0943564195120496
Qinghai,wheat,2006,historical,0.97959369552188,0.0,0.0
Shaanxi,maize,2006,historical,0.2488020383053257,0.4667088371474576,0.6516963888210604
Shaanxi,rice,2006,historical,0.8063022438703783,1.2437796214319876,1.1457361244698423
Shaanxi,soybean,2006,historical,0.1364612331957125,-0.2895672564366534,-0.0231773881097282
Shaanxi,wheat,2006,historical,0.6734362575933858,0.3498888019843014,0.4153340268203604
Shandong,maize,2006,historical,0.1343593873705733,-0.1197046606359285,0.4697716334600921
Shandong,rice,2006,historical,0.2939332996757325,0.3243212875767214,0.9962984807231786
Shandong,soybean,2006,historical,0.0634914050481595,-0.5470701938808774,-0.3358732211080203
Shandong,wheat,2006,historical,-0.4401607893002054,-0.2475430491592785,-0.2552431876210028
Shanghai,maize,2006,historical,1.2497769280606073,0.0394612846708668,0.4283705085779439
Shanghai,rice,2006,historical,1.3756911009411226,-0.3200245282322672,-0.0450640161007235
Shanghai,soybean,2006,historical,1.594088403843716,-0.1233651215326123,-0.2515548221262954
Shanghai,wheat,2006,historical,1.1085109145298542,0.688884523458634,0.7276420967765683
Shanxi,maize,2006,historical,-0.3635230806425761,0.2527902274457126,0.0083200623472201
Shanxi,rice,2006,historical,0.1995808922609313,1.051501078949482,0.2950739794338675
Shanxi,soybean,2006,historical,-0.484382810206573,-0.3892617726277469,-0.3431807222088028
Shanxi,wheat,2006,historical,-0.0547725373871505,0.1724184734868392,0.3841774333044234
Sichuan,maize,2006,historical,0.9862215442506358,-0.1121534201723361,1.5559304338147455
Sichuan,rice,2006,historical,0.6561587028793565,-0.0620648080779214,0.9001524287273427
Sichuan,soybean,2006,historical,0.9302904383267562,0.5155778047709904,0.8532824910380791
Sichuan,wheat,2006,historical,2.5544918154770984,1.3092360832775494,1.120025789547691
Tianjin,maize,2006,historical,0.0842566095924338,-0.4629061234905435,0.0527494937086175
Tianjin,rice,2006,historical,0.4326318002505216,0.4431144837049519,0.5008793377042878
Tianjin,soybean,2006,historical,-0.0466650621636227,-0.4254888580656661,0.1441017809692056
Tianjin,wheat,2006,historical,1.6441692773956145,0.2974308274009696,0.7574435733624214
Tibet,maize,2006,historical,0.1132487208665245,0.0,0.0
Tibet,rice,2006,historical,-0.1602334018501691,0.0,0.0
Tibet,soybean,2006,historical,0.0424928401196653,0.0,0.0
Tibet,wheat,2006,historical,0.0311310036164517,0.0,0.0
Xinjiang,maize,2006,historical,0.4573291482002297,0.072852952279367,1.458476711182853
Xinjiang,rice,2006,historical,0.7217785864216083,0.5794649395308614,1.0988547764074947
Xinjiang,soybean,2006,historical,0.0155224219882198,-0.1393310619739417,0.1673153609039091
Xinjiang,wheat,2006,historical,0.3678632814215437,0.6524433884562205,1.489252775428304
Yunnan,maize,2006,historical,1.4739546884292083,-0.4934395040826462,-0.7273320352634722
Yunnan,rice,2006,historical,0.1726260598772685,-0.3911070937540811,-0.4208427174185027
Yunnan,soybean,2006,historical,0.2943558417788232,0.9851153259796231,0.9571249678367652
Yunnan,wheat,2006,historical,0.7994762162922786,-0.5966925209215207,-0.5890338037179982
Zhejiang,maize,2006,historical,1.055588020245013,0.0210702694830339,0.6542550359574976
Zhejiang,rice,2006,historical,1.1973005732624564,-0.1852169256746227,0.1467755670385781
Zhejiang,soybean,2006,historical,-0.0928963011801845,-0.1576217498215472,-0.7237037068322256
Zhejiang,wheat,2006,historical,0.1418643421850469,0.1923877588147224,0.7270754645974763
Anhui,maize,2007,historical,0.2436626257812989,-0.0485791458744689,-0.0629886590361215
Anhui,rice,2007,historical,0.3263671741899953,-0.3967356235521924,-0.4133387354050524
Anhui,soybean,2007,historical,0.4781776992050985,0.2414009952133541,0.0872691756842602
Anhui,wheat,2007,historical,0.3951699678543662,-0.4780708784951632,-0.063334475714945
Beijing,maize,2007,historical,0.5153762796269247,0.161137215831366,0.7549879514085148
Beijing,rice,2007,historical,0.224775590162308,-0.1973714346945293,0.3589939421975372
Beijing,soybean,2007,historical,0.5108718994161242,0.364083654921649,0.8548489587657769
Beijing,wheat,2007,historical,1.44414499400221,0.139490808339475,0.6519208134409322
Chongqing,maize,2007,historical,-1.020098117109092,-0.0955379368813632,0.3392108928990217
Chongqing,rice,2007,historical,-0.6080317981308299,0.0806925127347465,0.5960602383866175
Chongqing,soybean,2007,historical,-0.1205550289773033,-0.008103042373171,0.3438387626735666
Chongqing,wheat,2007,historical,0.2622055676465579,0.2682766148397721,0.3718216048279371
Fujian,maize,2007,historical,-0.7072771460585735,-0.3583591308290112,-0.5117525044886617
Fujian,rice,2007,historical,-0.0296940941939458,-0.269971841811069,-0.2327010588113313
Fujian,soybean,2007,historical,0.5280389620019451,-0.233072795786756,0.224693872560486
Fujian,wheat,2007,historical,-0.0546315315911369,-0.450359299920114,-0.807441932834036
Gansu,maize,2007,historical,-0.5814211998061939,-0.4170356724352821,-0.4135575273859224
Gansu,rice,2007,historical,-2.2742767661269414,-0.2680887257595053,-0.3178416513124571
Gansu,soybean,2007,historical,-1.3007494401129354,-0.4075797591973725,-0.4668695628634716
Gansu,wheat,2007,historical,0.0191888380227081,-0.2803289314104343,-0.3805982245125734
Guangdong,maize,2007,historical,0.5824937773874156,-0.1639742431712124,-0.0324323410328753
Guangdong,rice,2007,historical,1.1035402010020214,0.0073826993381031,0.3194526368057311
Guangdong,soybean,2007,historical,1.7964262654249392,0.1986631788928891,0.9875617238133756
Guangxi,maize,2007,historical,0.8788568333551475,0.282685465578477,0.0099128420519012
Guangxi,rice,2007,historical,1.225420528738105,0.1968014667220608,0.5974104919009515
Guangxi,soybean,2007,historical,1.5399748925916732,0.2215678021098575,0.8558410087572698
Guizhou,maize,2007,historical,0.0469995054118103,-0.0108440156503722,1.0657896771263922
Guizhou,rice,2007,historical,0.3148470611471833,-0.5668480967737243,-0.279752465821306
Guizhou,soybean,2007,historical,0.8566131464070428,-0.4793747080103653,0.4639695876793881
Guizhou,wheat,2007,historical,1.1006546915857196,0.5377237354571281,0.6769970491064937
Hainan,maize,2007,historical,1.300999586246155,0.2641224767837649,0.0615173244683145
Hainan,rice,2007,historical,1.0686415873171,0.3059401158579187,-0.2744611356240455
Hainan,soybean,2007,historical,0.9066080600798856,0.1815291595615483,-0.0982253895119748
Hebei,maize,2007,historical,0.7093428485160173,-0.0457499860367075,0.8721376078685492
Hebei,rice,2007,historical,0.0963026288284506,-0.1730246387409939,0.3471175832115403
Hebei,soybean,2007,historical,0.7411270717767596,-0.1087235998903554,1.0026431549023316
Hebei,wheat,2007,historical,0.6008003897446293,0.1542086029009443,0.7296777399552156
Heilongjiang,maize,2007,historical,1.0099993847799846,0.2790063056367815,0.1504496134737747
Heilongjiang,rice,2007,historical,0.4829966301856445,-0.0865335709993224,-0.0341360736798182
Heilongjiang,soybean,2007,historical,0.1695047301965956,-0.2531582964005355,-0.1984562602011169
Heilongjiang,wheat,2007,historical,1.458457570633834,0.2790063056367815,0.1504496134737747
Henan,maize,2007,historical,-0.5182805327992187,-0.2496283104863121,-0.3284433413017647
Henan,rice,2007,historical,0.4934111950770654,-0.5676029849929124,-0.650520637081588
Henan,soybean,2007,historical,-0.3386489309032007,-0.0127517937033837,-0.1196860107257885
Henan,wheat,2007,historical,-0.25247721739546,-0.572911370707511,-0.0621972036495075
Hubei,maize,2007,historical,0.4642009000128975,-0.2945684682804647,-0.0983437086910655
Hubei,rice,2007,historical,0.8849313817657696,-0.375212490551795,0.0158512004981486
Hubei,soybean,2007,historical,0.9340308716875904,-0.0526515014277872,0.0284074060820049
Hubei,wheat,2007,historical,0.6669309760453741,-0.1895980282541595,0.173157747579081
Hunan,maize,2007,historical,0.607852912032791,0.0591869803686427,0.2056119472469821
Hunan,rice,2007,historical,1.0007206357120837,-0.0328449571976382,-0.1399468640455011
Hunan,soybean,2007,historical,1.4262133962629078,0.5492751215682772,0.1359296953935834
Hunan,wheat,2007,historical,0.4316201286400876,-0.2299267130894532,-0.0150310037595375
Inner_Mongolia,maize,2007,historical,0.1331102962745232,0.4490382994821584,1.7996441186037264
Inner_Mongolia,rice,2007,historical,0.493487071713659,-0.3093584941151268,0.3518414835830365
Inner_Mongolia,soybean,2007,historical,1.1021912121393995,-0.2448399464726351,0.2472323968997221
Inner_Mongolia,wheat,2007,historical,0.3503665826171757,-0.2176847090407462,1.0117319503841713
Jiangsu,maize,2007,historical,0.0506467606665364,-0.0440901038932024,-0.2131565635963068
Jiangsu,rice,2007,historical,0.1590114875836124,-0.303095591161766,-0.4624160762364808
Jiangsu,soybean,2007,historical,-0.0348194689729246,0.1070760289884609,-0.1444120636321343
Jiangsu,wheat,2007,historical,0.6815215742294135,0.0447217549101026,-0.0251198405213207
Jiangxi,maize,2007,historical,0.3907239602247574,0.1646232664377912,0.0490311347702391
Jiangxi,rice,2007,historical,1.0228666484918172,0.1498098291947153,-0.0067263873950107
Jiangxi,soybean,2007,historical,1.1338476086096587,0.3266845722337304,0.3441906611914865
Jiangxi,wheat,2007,historical,0.9105078019508468,0.1425892229870292,-0.2449939709539571
Jilin,maize,2007,historical,0.4336724448344403,-0.0187544158254576,0.070891301254359
Jilin,rice,2007,historical,0.69091049893919,0.1678962741622215,0.2215565645200271
Jilin,soybean,2007,historical,1.5645247457159874,0.0688067393494944,0.0589455986475266
Jilin,wheat,2007,historical,0.9652789361358436,-0.0187544158254576,0.070891301254359
Liaoning,maize,2007,historical,-0.9043118783529696,-0.2685124400444805,-0.0211768225837732
Liaoning,rice,2007,historical,-0.1266456864521483,-0.1116949838751627,0.070687738899852
Liaoning,soybean,2007,historical,0.1805382847452552,-0.3951923353846937,-0.2167396335720789
Liaoning,wheat,2007,historical,-0.0658410524042235,-0.2685124400444805,-0.0211768225837732
Ningxia,maize,2007,historical,0.0315816126155292,-0.4519928394383593,-0.3183457663346805
Ningxia,rice,2007,historical,-1.0984048987871855,-0.4028467839414762,-0.4085604649678306
Ningxia,soybean,2007,historical,-0.3206319794620558,-0.5549640442002232,-0.3266174369611118
Ningxia,wheat,2007,historical,0.0006343028677979,-0.4061325827375069,-0.4367840695268682
Qinghai,maize,2007,historical,-0.0606551354492271,0.0,0.0
Qinghai,soybean,2007,historical,0.032561864480736,-0.0942979896064075,-0.0943564195120496
Qinghai,wheat,2007,historical,0.6018227568973445,0.0,0.0
Shaanxi,maize,2007,historical,0.1024734117031124,-0.0826892369751461,0.1973670427049233
Shaanxi,rice,2007,historical,0.1097044865770982,-0.2563488949092142,-0.029361431311104
Shaanxi,soybean,2007,historical,0.3353965404487327,0.2685569716163639,0.2397415841766354
Shaanxi,wheat,2007,historical,0.4058108181857431,0.3335059642658435,0.1695397572598137
Shandong,maize,2007,historical,-0.833665346365242,-0.3040557450070129,-0.5495933205403121
Shandong,rice,2007,historical,-0.1652361260892328,-0.3798957547297635,-0.5974888164853168
Shandong,soybean,2007,historical,-0.3718520634247146,-0.1710163066174571,-0.4738914634230813
Shandong,wheat,2007,historical,-0.4126492927293495,-0.3353753614394918,-0.2769971943927716
Shanghai,maize,2007,historical,2.0032036071751613,1.6658152196596043,-0.0762022248983887
Shanghai,rice,2007,historical,0.1560518354261591,-0.2992727660121265,-0.3307762880233741
Shanghai,soybean,2007,historical,0.5056157341879342,-0.1936638699809918,-0.2913746949222249
Shanghai,wheat,2007,historical,1.7667535899277118,0.8973547475327511,-0.1775308556535053
Shanxi,maize,2007,historical,0.387666784188711,-0.247016265023884,0.2704112855706791
Shanxi,rice,2007,historical,0.22842443124661,-0.2704296380343519,-0.0565299675164644
Shanxi,soybean,2007,historical,0.4980023265563177,-0.2298346800559536,0.398456316120209
Shanxi,wheat,2007,historical,0.3130036999127219,-0.1077382743850952,0.4948933030028435
Sichuan,maize,2007,historical,-0.1741493016481307,-0.2231836128428306,-0.3068461104314477
Sichuan,rice,2007,historical,-0.083410972252636,-0.1244860446510764,-0.1758918538892508
Sichuan,soybean,2007,historical,1.0237072834676388,-0.2111394056875938,-0.2386040432790706
Sichuan,wheat,2007,historical,0.4010371776566814,0.3722389577567623,-0.2725954580978915
Tianjin,maize,2007,historical,-0.109364894614069,0.1859723149547755,0.9178414965436356
Tianjin,rice,2007,historical,-0.2838421668405086,-0.160498490156741,0.5208663590774284
Tianjin,soybean,2007,historical,-0.1547568410247489,0.4784677127303445,1.0760752515433236
Tianjin,wheat,2007,historical,0.4310926982563676,-0.1777653335698069,0.8470061922152964
Tibet,maize,2007,historical,-0.3373256520117705,0.0,0.0
Tibet,rice,2007,historical,0.2562240288187584,0.0,0.0
Tibet,soybean,2007,historical,0.3009121102191005,0.0,0.0
Tibet,wheat,2007,historical,-0.5316310197258959,0.0,0.0
Xinjiang,maize,2007,historical,0.7331575323515467,-0.162882641521982,-0.3840698565171476
Xinjiang,rice,2007,historical,0.6534827870590362,-0.1770120564671919,-0.2776298394746841
Xinjiang,soybean,2007,historical,0.1502974368060711,-0.105554295614279,-0.2446488886962163
Xinjiang,wheat,2007,historical,0.564746411415239,-0.2280552091649792,-0.3676902708260718
Yunnan,maize,2007,historical,-0.3479534359096832,-0.2485787274552634,-0.127098699007434
Yunnan,rice,2007,historical,-1.2600146769049732,-0.3677404335704735,-0.3816964190110531
Yunnan,soybean,2007,historical,-0.4300767603439799,-0.4394722647396474,-0.4889526777898873
Yunnan,wheat,2007,historical,0.3855503497072026,1.210307551999149,1.2547161455026017
Zhejiang,maize,2007,historical,0.5773367978643625,0.178564933857169,-0.1030540431344538
Zhejiang,rice,2007,historical,-0.2197722313468879,-0.1920424939196889,0.615544876740668
Zhejiang,soybean,2007,historical,-0.1140746822400922,-0.0571853444199339,0.9805823970621956
Zhejiang,wheat,2007,historical,0.9684713249986532,0.0535576960169734,0.0203224383847034
Anhui,maize,2008,historical,-0.3128281526619139,-0.5710967627648712,-0.6687449098270818
Anhui,rice,2008,historical,-0.5304724548792041,-0.5886857621230565,-0.7803446123140764
Anhui,soybean,2008,historical,-0.1902827304906587,-0.4528955279013995,-0.5384849120121004
Anhui,wheat,2008,historical,1.4807732619382743,0.9101219842408854,-0.3544090467910311
Beijing,maize,2008,historical,-1.72160826278607,-0.6863446693198774,-1.0529393870793375
Beijing,rice,2008,historical,-1.688345411854469,-0.6127051219691956,-0.8901131971133444
Beijing,soybean,2008,historical,-1.3895389744852007,-0.6655289521270366,-1.043591358323294
