i,t,c,sys,stage,value
Anhui,2012,soybean,single,harvesting,2.6715901639344266
Anhui,2012,soybean,single,sowing,3.904338709677419
Anhui,2012,wheat,winter,growing,2.248666037735849
Anhui,2012,wheat,winter,harvesting,3.292756666666667
Anhui,2012,wheat,winter,sowing,1.661806557377049
Anhui,2013,maize,spring,growing,5.657627173913044
Anhui,2013,maize,spring,harvesting,3.8608612903225805
Anhui,2013,maize,spring,sowing,2.1426852459016392
Anhui,2013,maize,summer,growing,5.205514130434782
Anhui,2013,maize,summer,harvesting,2.669381967213115
Anhui,2013,maize,summer,sowing,5.202616129032259
Anhui,2013,rice,single,growing,4.945435947712419
Anhui,2013,rice,single,harvesting,1.495774193548387
Anhui,2013,rice,single,sowing,1.9554566666666668
Anhui,2013,soybean,single,growing,5.205514130434782
Anhui,2013,soybean,single,harvesting,2.669381967213115
Anhui,2013,soybean,single,sowing,5.202616129032259
Anhui,2013,wheat,winter,growing,2.3838018779342725
Anhui,2013,wheat,winter,harvesting,6.237043333333333
Anhui,2013,wheat,winter,sowing,2.6715901639344266
Anhui,2014,maize,spring,growing,5.407125
Anhui,2014,maize,spring,harvesting,6.255112903225807
Anhui,2014,maize,spring,sowing,3.509301639344262
Anhui,2014,maize,summer,growing,6.357302173913044
Anhui,2014,maize,summer,harvesting,3.5899639344262293
Anhui,2014,maize,summer,sowing,3.435232258064516
Anhui,2014,rice,single,growing,5.521617647058823
Anhui,2014,rice,single,harvesting,2.114332258064516
Anhui,2014,rice,single,sowing,4.732600000000001
Anhui,2014,soybean,single,growing,6.357302173913044
Anhui,2014,soybean,single,harvesting,3.5899639344262293
Anhui,2014,soybean,single,sowing,3.435232258064516
Anhui,2014,wheat,winter,growing,2.322072641509434
Anhui,2014,wheat,winter,harvesting,4.627423333333334
Anhui,2014,wheat,winter,sowing,2.669381967213115
Anhui,2015,maize,spring,growing,7.748673913043478
Anhui,2015,maize,spring,harvesting,4.79811935483871
Anhui,2015,maize,spring,sowing,3.638060655737705
Anhui,2015,maize,summer,growing,7.655394565217391
Anhui,2015,maize,summer,harvesting,2.0181868852459015
Anhui,2015,maize,summer,sowing,5.074948387096774
Anhui,2015,rice,single,growing,6.030965359477125
Anhui,2015,rice,single,harvesting,1.9997225806451613
Anhui,2015,rice,single,sowing,4.574443333333334
Anhui,2015,soybean,single,growing,7.655394565217391
Anhui,2015,soybean,single,harvesting,2.0181868852459015
Anhui,2015,soybean,single,sowing,5.074948387096774
Anhui,2015,wheat,winter,growing,2.7778240566037735
Anhui,2015,wheat,winter,harvesting,11.350143333333333
Anhui,2015,wheat,winter,sowing,3.5899639344262293
Anhui,2016,maize,spring,growing,8.74071195652174
Anhui,2016,maize,spring,harvesting,3.032490322580645
Anhui,2016,maize,spring,sowing,4.310008196721312
Anhui,2016,maize,summer,growing,7.995443478260869
Anhui,2016,maize,summer,harvesting,6.2194721311475405
Anhui,2016,maize,summer,sowing,5.2442548387096775
Anhui,2016,rice,single,growing,6.739250980392156
Anhui,2016,rice,single,harvesting,7.949519354838709
Anhui,2016,rice,single,sowing,7.053933333333333
Anhui,2016,soybean,single,growing,7.995443478260869
Anhui,2016,soybean,single,harvesting,6.2194721311475405
Anhui,2016,soybean,single,sowing,5.2442548387096775
Anhui,2016,wheat,winter,growing,3.1111537735849057
Anhui,2016,wheat,winter,harvesting,9.29329
Anhui,2016,wheat,winter,sowing,2.0181868852459015
Anhui,2017,maize,spring,growing,4.999216304347827
Anhui,2017,maize,spring,harvesting,8.903109677419355
Anhui,2017,maize,spring,sowing,3.068465573770492
Anhui,2017,maize,summer,growing,6.791154347826087
Anhui,2017,maize,summer,harvesting,4.898995081967214
Anhui,2017,maize,summer,sowing,3.5850999999999997
Anhui,2017,rice,single,growing,6.019319607843138
Anhui,2017,rice,single,harvesting,3.6711967741935485
Anhui,2017,rice,single,sowing,3.338006666666667
Anhui,2017,soybean,single,growing,6.791154347826087
Anhui,2017,soybean,single,harvesting,4.898995081967214
Anhui,2017,soybean,single,sowing,3.5850999999999997
Anhui,2017,wheat,winter,growing,2.504737089201878
Anhui,2017,wheat,winter,harvesting,5.977036666666667
Anhui,2017,wheat,winter,sowing,6.2194721311475405
Anhui,2018,maize,spring,growing,6.258496739130435
Anhui,2018,maize,spring,harvesting,7.619225806451613
Anhui,2018,maize,spring,sowing,3.231206557377049
Anhui,2018,maize,summer,growing,6.126853260869565
Anhui,2018,maize,summer,harvesting,1.5829295081967214
Anhui,2018,maize,summer,sowing,8.009909677419355
Anhui,2018,rice,single,growing,5.836336601307189
Anhui,2018,rice,single,harvesting,0.5024806451612903
Anhui,2018,rice,single,sowing,3.0868433333333334
Anhui,2018,soybean,single,growing,6.126853260869565
Anhui,2018,soybean,single,harvesting,1.5829295081967214
Anhui,2018,soybean,single,sowing,8.009909677419355
Anhui,2018,wheat,winter,growing,2.9238910377358494
Anhui,2018,wheat,winter,harvesting,4.536553333333333
Anhui,2018,wheat,winter,sowing,4.898995081967214
Anhui,2019,maize,spring,growing,4.788797826086957
Anhui,2019,maize,spring,harvesting,4.405929032258064
Anhui,2019,maize,spring,sowing,2.4527409836065575
Anhui,2019,maize,summer,growing,5.038095652173913
Anhui,2019,maize,summer,harvesting,0.9226540983606557
Anhui,2019,maize,summer,sowing,3.6660774193548384
Anhui,2019,rice,single,growing,4.001499346405229
Anhui,2019,rice,single,harvesting,0.6840548387096774
Anhui,2019,rice,single,sowing,2.9606166666666667
Anhui,2019,soybean,single,growing,5.038095652173913
Anhui,2019,soybean,single,harvesting,0.9226540983606557
Anhui,2019,soybean,single,sowing,3.6660774193548384
Anhui,2019,wheat,winter,growing,2.836243867924528
Anhui,2019,wheat,winter,harvesting,6.47376
Anhui,2019,wheat,winter,sowing,1.5829295081967214
Anhui,2020,maize,spring,growing,11.078047826086957
Anhui,2020,maize,spring,harvesting,3.8795935483870965
Anhui,2020,maize,spring,sowing,2.498088524590164
Anhui,2020,maize,summer,growing,11.352180434782609
Anhui,2020,maize,summer,harvesting,3.265739344262295
Anhui,2020,maize,summer,sowing,3.0660387096774193
Anhui,2020,rice,single,growing,8.305527450980392
Anhui,2020,rice,single,harvesting,2.190716129032258
Anhui,2020,rice,single,sowing,1.561
Anhui,2020,soybean,single,growing,11.352180434782609
Anhui,2020,soybean,single,harvesting,3.265739344262295
Anhui,2020,soybean,single,sowing,3.0660387096774193
Anhui,2020,wheat,winter,growing,2.3712556603773582
Anhui,2020,wheat,winter,harvesting,13.32349
Anhui,2020,wheat,winter,sowing,0.9226540983606557
Anhui,2021,maize,spring,growing,7.984476086956522
Anhui,2021,maize,spring,harvesting,5.915054838709677
Anhui,2021,maize,spring,sowing,2.647944262295082
Anhui,2021,maize,summer,growing,8.094646739130434
Anhui,2021,maize,summer,harvesting,2.391345901639344
Anhui,2021,maize,summer,sowing,5.5880967741935486
Anhui,2021,rice,single,growing,6.494698039215686
Anhui,2021,rice,single,harvesting,2.2619935483870965
Anhui,2021,rice,single,sowing,1.8375633333333332
Anhui,2021,soybean,single,growing,8.094646739130434
Anhui,2021,soybean,single,harvesting,2.391345901639344
Anhui,2021,soybean,single,sowing,5.5880967741935486
Anhui,2021,wheat,winter,growing,2.2770159624413147
Anhui,2021,wheat,winter,harvesting,5.00291
Anhui,2021,wheat,winter,sowing,3.265739344262295
Anhui,2022,maize,spring,growing,4.288340217391305
Anhui,2022,maize,spring,harvesting,1.7548548387096774
Anhui,2022,maize,spring,sowing,4.803803278688524
Anhui,2022,maize,summer,growing,4.4411695652173915
Anhui,2022,maize,summer,harvesting,1.3899508196721313
Anhui,2022,maize,summer,sowing,1.3012967741935484
Anhui,2022,rice,single,growing,3.0197084967320262
Anhui,2022,rice,single,harvesting,2.3128838709677417
Anhui,2022,rice,single,sowing,3.3959866666666665
Anhui,2022,soybean,single,growing,4.4411695652173915
Anhui,2022,soybean,single,harvesting,1.3899508196721313
Anhui,2022,soybean,single,sowing,1.3012967741935484
Anhui,2022,wheat,winter,growing,2.3142117924528303
Anhui,2022,wheat,winter,harvesting,6.34458
Anhui,2022,wheat,winter,sowing,2.391345901639344
Beijing,1997,maize,spring,growing,2.736146739130435
Beijing,1997,maize,spring,harvesting,2.7815580645161293
Beijing,1997,maize,spring,sowing,0.39318524590163934
Beijing,1997,maize,summer,growing,3.0767684782608695
Beijing,1997,maize,summer,harvesting,1.196
Beijing,1997,maize,summer,sowing,1.7706806451612904
Beijing,1997,rice,single,growing,2.494432026143791
Beijing,1997,rice,single,harvesting,0.9439258064516128
Beijing,1997,rice,single,sowing,0.5031666666666667
Beijing,1997,soybean,single,growing,3.0767684782608695
Beijing,1997,soybean,single,harvesting,1.196
Beijing,1997,soybean,single,sowing,1.7706806451612904
Beijing,1998,maize,spring,growing,5.501198913043479
Beijing,1998,maize,spring,harvesting,2.5635161290322577
Beijing,1998,maize,spring,sowing,0.8989704918032786
Beijing,1998,maize,summer,growing,5.763777173913044
Beijing,1998,maize,summer,harvesting,1.3703852459016392
Beijing,1998,maize,summer,sowing,1.784251612903226
Beijing,1998,rice,single,growing,4.043335947712419
Beijing,1998,rice,single,harvesting,1.6304
Beijing,1998,rice,single,sowing,1.5779133333333335
Beijing,1998,soybean,single,growing,5.763777173913044
Beijing,1998,soybean,single,harvesting,1.3703852459016392
Beijing,1998,soybean,single,sowing,1.784251612903226
Beijing,1998,wheat,winter,growing,0.7050698113207547
Beijing,1998,wheat,winter,harvesting,4.487006666666668
Beijing,1998,wheat,winter,sowing,1.196
Beijing,1999,maize,spring,growing,1.974666304347826
Beijing,1999,maize,spring,harvesting,2.988148387096774
Beijing,1999,maize,spring,sowing,0.7998278688524589
Beijing,1999,maize,summer,growing,2.4953847826086957
Beijing,1999,maize,summer,harvesting,1.3903426229508196
Beijing,1999,maize,summer,sowing,1.442790322580645
Beijing,1999,rice,single,growing,2.2701189542483657
Beijing,1999,rice,single,harvesting,0.3801483870967742
Beijing,1999,rice,single,sowing,1.2013
Beijing,1999,soybean,single,growing,2.4953847826086957
Beijing,1999,soybean,single,harvesting,1.3903426229508196
Beijing,1999,soybean,single,sowing,1.442790322580645
Beijing,1999,wheat,winter,growing,0.5107518867924528
Beijing,1999,wheat,winter,harvesting,1.3719266666666667
Beijing,1999,wheat,winter,sowing,1.3703852459016392
Beijing,2000,maize,spring,growing,2.115525
Beijing,2000,maize,spring,harvesting,5.964658064516129
Beijing,2000,maize,spring,sowing,0.42595409836065573
Beijing,2000,maize,summer,growing,3.5981097826086956
Beijing,2000,maize,summer,harvesting,1.5026409836065575
Beijing,2000,maize,summer,sowing,1.5647290322580645
Beijing,2000,rice,single,growing,2.8373830065359478
Beijing,2000,rice,single,harvesting,1.1959419354838712
Beijing,2000,rice,single,sowing,0.62317
Beijing,2000,soybean,single,growing,3.5981097826086956
Beijing,2000,soybean,single,harvesting,1.5026409836065575
Beijing,2000,soybean,single,sowing,1.5647290322580645
Beijing,2000,wheat,winter,growing,0.47598962264150946
Beijing,2000,wheat,winter,harvesting,0.7960766666666667
Beijing,2000,wheat,winter,sowing,1.3903426229508196
Beijing,2001,maize,spring,growing,3.027616304347826
Beijing,2001,maize,spring,harvesting,3.9949709677419354
Beijing,2001,maize,spring,sowing,0.2613475409836066
Beijing,2001,maize,summer,growing,4.18783804347826
Beijing,2001,maize,summer,harvesting,1.0589754098360655
Beijing,2001,maize,summer,sowing,0.5517322580645161
Beijing,2001,rice,single,growing,2.755013725490196
Beijing,2001,rice,single,harvesting,1.4666193548387099
Beijing,2001,rice,single,sowing,0.5094833333333333
Beijing,2001,soybean,single,growing,4.18783804347826
Beijing,2001,soybean,single,harvesting,1.0589754098360655
Beijing,2001,soybean,single,sowing,0.5517322580645161
Beijing,2001,wheat,winter,growing,0.268868544600939
Beijing,2001,wheat,winter,harvesting,4.463833333333333
Beijing,2001,wheat,winter,sowing,1.5026409836065575
Beijing,2002,maize,spring,growing,2.4316934782608697
Beijing,2002,maize,spring,harvesting,3.0564354838709678
Beijing,2002,maize,spring,sowing,0.6574754098360656
Beijing,2002,maize,summer,growing,3.311627173913043
Beijing,2002,maize,summer,harvesting,1.5204573770491803
Beijing,2002,maize,summer,sowing,0.4450193548387097
Beijing,2002,rice,single,growing,2.4781954248366014
Beijing,2002,rice,single,harvesting,1.0338483870967743
Beijing,2002,rice,single,sowing,1.06743
Beijing,2002,soybean,single,growing,3.311627173913043
Beijing,2002,soybean,single,harvesting,1.5204573770491803
Beijing,2002,soybean,single,sowing,0.4450193548387097
Beijing,2002,wheat,winter,growing,0.37455849056603774
Beijing,2002,wheat,winter,harvesting,3.560593333333333
Beijing,2002,wheat,winter,sowing,1.0589754098360655
Beijing,2003,maize,spring,growing,2.3628239130434783
Beijing,2003,maize,spring,harvesting,2.2772548387096774
Beijing,2003,maize,spring,sowing,0.8520885245901639
Beijing,2003,maize,summer,growing,2.4984489130434784
Beijing,2003,maize,summer,harvesting,2.6650704918032786
Beijing,2003,maize,summer,sowing,1.8747548387096773
Beijing,2003,rice,single,growing,2.5975908496732028
Beijing,2003,rice,single,harvesting,1.7133096774193548
Beijing,2003,rice,single,sowing,0.77275
Beijing,2003,soybean,single,growing,2.4984489130434784
Beijing,2003,soybean,single,harvesting,2.6650704918032786
Beijing,2003,soybean,single,sowing,1.8747548387096773
Beijing,2003,wheat,winter,growing,0.6184080188679245
Beijing,2003,wheat,winter,harvesting,2.3473699999999997
Beijing,2003,wheat,winter,sowing,1.5204573770491803
Beijing,2004,maize,spring,growing,3.781419565217391
Beijing,2004,maize,spring,harvesting,3.8796999999999997
Beijing,2004,maize,spring,sowing,0.5142770491803279
Beijing,2004,maize,summer,growing,4.674014130434783
Beijing,2004,maize,summer,harvesting,1.4028655737704918
Beijing,2004,maize,summer,sowing,1.2307096774193549
Beijing,2004,rice,single,growing,3.5029071895424835
Beijing,2004,rice,single,harvesting,0.5739129032258065
Beijing,2004,rice,single,sowing,0.95309
Beijing,2004,soybean,single,growing,4.674014130434783
Beijing,2004,soybean,single,harvesting,1.4028655737704918
Beijing,2004,soybean,single,sowing,1.2307096774193549
Beijing,2004,wheat,winter,growing,0.5098570754716981
Beijing,2004,wheat,winter,harvesting,3.56123
Beijing,2004,wheat,winter,sowing,2.6650704918032786
Beijing,2005,maize,spring,growing,3.188921739130435
Beijing,2005,maize,spring,harvesting,4.356648387096774
Beijing,2005,maize,spring,sowing,0.32633442622950815
Beijing,2005,maize,summer,growing,3.9394152173913044
Beijing,2005,maize,summer,harvesting,0.5315311475409836
Beijing,2005,maize,summer,sowing,2.1293774193548387
Beijing,2005,rice,single,growing,2.9559673202614376
Beijing,2005,rice,single,harvesting,0.27733225806451617
Beijing,2005,rice,single,sowing,0.6339699999999999
Beijing,2005,soybean,single,growing,3.9394152173913044
Beijing,2005,soybean,single,harvesting,0.5315311475409836
Beijing,2005,soybean,single,sowing,2.1293774193548387
Beijing,2005,wheat,winter,growing,0.5587591549295775
Beijing,2005,wheat,winter,harvesting,3.2660766666666663
Beijing,2005,wheat,winter,sowing,1.4028655737704918
Beijing,2006,maize,spring,growing,3.8725282608695655
Beijing,2006,maize,spring,harvesting,3.3255161290322577
Beijing,2006,maize,spring,sowing,0.18471311475409835
Beijing,2006,maize,summer,growing,4.165859782608695
Beijing,2006,maize,summer,harvesting,0.5924803278688525
Beijing,2006,maize,summer,sowing,2.454983870967742
Beijing,2006,rice,single,growing,3.1268986928104576
Beijing,2006,rice,single,harvesting,0.5512709677419355
Beijing,2006,rice,single,sowing,0.25621666666666665
Beijing,2006,soybean,single,growing,4.165859782608695
Beijing,2006,soybean,single,harvesting,0.5924803278688525
