i,t,c,sys,stage,value
Anhui,2003,wheat,winter,sowing,-0.6003037225801037
Anhui,2004,maize,spring,growing,-0.614002963803477
Anhui,2004,maize,spring,harvesting,-0.020816028859330288
Anhui,2004,maize,spring,sowing,-0.8262728038537145
Anhui,2004,maize,summer,growing,-0.9511582991214058
Anhui,2004,maize,summer,harvesting,-0.9484698232919828
Anhui,2004,maize,summer,sowing,0.8904944237955079
Anhui,2004,rice,single,growing,-0.6422192352186881
Anhui,2004,rice,single,harvesting,-1.1816928915903258
Anhui,2004,rice,single,sowing,-0.31885142679313283
Anhui,2004,soybean,single,growing,-0.9511582991214058
Anhui,2004,soybean,single,harvesting,-0.9484698232919828
Anhui,2004,soybean,single,sowing,0.8904944237955079
Anhui,2004,wheat,winter,growing,-0.3928443673802278
Anhui,2004,wheat,winter,harvesting,-0.3242320972604909
Anhui,2004,wheat,winter,sowing,0.20518931593558526
Anhui,2005,maize,spring,growing,-0.2588675478357886
Anhui,2005,maize,spring,harvesting,0.8082898918940957
Anhui,2005,maize,spring,sowing,-0.6705269859499763
Anhui,2005,maize,summer,growing,0.14438926917872824
Anhui,2005,maize,summer,harvesting,0.579045850286102
Anhui,2005,maize,summer,sowing,-0.4013249492696352
Anhui,2005,rice,single,growing,0.41306965584865757
Anhui,2005,rice,single,harvesting,-0.486287194644066
Anhui,2005,rice,single,sowing,-0.25213851140502685
Anhui,2005,soybean,single,growing,0.14438926917872824
Anhui,2005,soybean,single,harvesting,0.579045850286102
Anhui,2005,soybean,single,sowing,-0.4013249492696352
Anhui,2005,wheat,winter,growing,-0.4671896438395785
Anhui,2005,wheat,winter,harvesting,-1.0298518229983908
Anhui,2005,wheat,winter,sowing,-0.9758251493394635
Anhui,2006,maize,spring,growing,-0.4186628168363447
Anhui,2006,maize,spring,harvesting,-1.1055726130653758
Anhui,2006,maize,spring,sowing,-0.7763298127110793
Anhui,2006,maize,summer,growing,-0.8157424613399389
Anhui,2006,maize,summer,harvesting,-0.5064617206029952
Anhui,2006,maize,summer,sowing,-0.10758537490943747
Anhui,2006,rice,single,growing,-0.6706953937282546
Anhui,2006,rice,single,harvesting,-0.9060355406425702
Anhui,2006,rice,single,sowing,0.39881464460351695
Anhui,2006,soybean,single,growing,-0.8157424613399389
Anhui,2006,soybean,single,harvesting,-0.5064617206029952
Anhui,2006,soybean,single,sowing,-0.10758537490943747
Anhui,2006,wheat,winter,growing,-0.33847268593820456
Anhui,2006,wheat,winter,harvesting,-0.9041329045794539
Anhui,2006,wheat,winter,sowing,0.5426763551392503
Anhui,2007,maize,spring,growing,-0.010836474364710545
Anhui,2007,maize,spring,harvesting,0.22132412229162934
Anhui,2007,maize,spring,sowing,0.1800514885911754
Anhui,2007,maize,summer,growing,0.32752595225282666
Anhui,2007,maize,summer,harvesting,-0.1397177674197234
Anhui,2007,maize,summer,sowing,-0.8079375207762991
Anhui,2007,rice,single,growing,0.12548847317211162
Anhui,2007,rice,single,harvesting,-0.46900424069886054
Anhui,2007,rice,single,sowing,-0.15132619309430229
Anhui,2007,soybean,single,growing,0.32752595225282666
Anhui,2007,soybean,single,harvesting,-0.1397177674197234
Anhui,2007,soybean,single,sowing,-0.8079375207762991
Anhui,2007,wheat,winter,growing,-0.12605483591436517
Anhui,2007,wheat,winter,harvesting,-0.8730867950064203
Anhui,2007,wheat,winter,sowing,-0.5364254230160013
Anhui,2008,maize,spring,growing,-0.4440526892843246
Anhui,2008,maize,spring,harvesting,1.5320189923733722
Anhui,2008,maize,spring,sowing,-0.6352578309505709
Anhui,2008,maize,summer,growing,0.11855369503100562
Anhui,2008,maize,summer,harvesting,-0.5534590488388852
Anhui,2008,maize,summer,sowing,-0.12043610063823727
Anhui,2008,rice,single,growing,-0.19597586102203737
Anhui,2008,rice,single,harvesting,0.037058258677657746
Anhui,2008,rice,single,sowing,0.21483763176332657
Anhui,2008,soybean,single,growing,0.11855369503100562
Anhui,2008,soybean,single,harvesting,-0.5534590488388852
Anhui,2008,soybean,single,sowing,-0.12043610063823727
Anhui,2008,wheat,winter,growing,-0.7472331112901551
Anhui,2008,wheat,winter,harvesting,-0.23917228722400136
Anhui,2008,wheat,winter,sowing,-0.1718456977142163
Anhui,2009,maize,spring,growing,-0.21931296233482833
Anhui,2009,maize,spring,harvesting,-0.13622172212239375
Anhui,2009,maize,spring,sowing,-0.510478430085369
Anhui,2009,maize,summer,growing,-0.19422330508165012
Anhui,2009,maize,summer,harvesting,-0.7754868534921768
Anhui,2009,maize,summer,sowing,-0.2821314793318586
Anhui,2009,rice,single,growing,-0.31235356646790235
Anhui,2009,rice,single,harvesting,-0.9651497412743153
Anhui,2009,rice,single,sowing,-0.5400113624325814
Anhui,2009,soybean,single,growing,-0.19422330508165012
Anhui,2009,soybean,single,harvesting,-0.7754868534921768
Anhui,2009,soybean,single,sowing,-0.2821314793318586
Anhui,2009,wheat,winter,growing,-0.5046977353577972
Anhui,2009,wheat,winter,harvesting,-0.18184618642667288
Anhui,2009,wheat,winter,sowing,-0.583145410815217
Anhui,2010,maize,spring,growing,-0.35283891883154384
Anhui,2010,maize,spring,harvesting,-0.7176614592879349
Anhui,2010,maize,spring,sowing,1.7728607648169414
Anhui,2010,maize,summer,growing,-0.4254464550542739
Anhui,2010,maize,summer,harvesting,1.00791622078145
Anhui,2010,maize,summer,sowing,-0.6661080963557231
Anhui,2010,rice,single,growing,-0.002697778024761086
Anhui,2010,rice,single,harvesting,-0.225690853289555
Anhui,2010,rice,single,sowing,1.2781432203113394
Anhui,2010,soybean,single,growing,-0.4254464550542739
Anhui,2010,soybean,single,harvesting,1.00791622078145
Anhui,2010,soybean,single,sowing,-0.6661080963557231
Anhui,2010,wheat,winter,growing,1.3629110826817512
Anhui,2010,wheat,winter,harvesting,-1.2196197111611822
Anhui,2010,wheat,winter,sowing,-0.803862985917005
Anhui,2011,maize,spring,growing,0.002154978046695597
Anhui,2011,maize,spring,harvesting,1.1359004064138565
Anhui,2011,maize,spring,sowing,-1.7996547902503695
Anhui,2011,maize,summer,growing,0.780507277068413
Anhui,2011,maize,summer,harvesting,-0.612156414889606
Anhui,2011,maize,summer,sowing,-1.142200754556874
Anhui,2011,rice,single,growing,0.1414399318392247
Anhui,2011,rice,single,harvesting,-0.28037374226088
Anhui,2011,rice,single,sowing,-1.702926292377225
Anhui,2011,soybean,single,growing,0.780507277068413
Anhui,2011,soybean,single,harvesting,-0.612156414889606
Anhui,2011,soybean,single,sowing,-1.142200754556874
Anhui,2011,wheat,winter,growing,-2.59431483638628
Anhui,2011,wheat,winter,harvesting,1.0086208021137268
Anhui,2011,wheat,winter,sowing,0.9690158775993049
Anhui,2012,maize,spring,growing,-1.1193197852951622
Anhui,2012,maize,spring,harvesting,0.947866005131632
Anhui,2012,maize,spring,sowing,0.1266530108001244
Anhui,2012,maize,summer,growing,-0.8474315940436871
Anhui,2012,maize,summer,harvesting,0.19217939903067172
Anhui,2012,maize,summer,sowing,-0.027065889984873807
Anhui,2012,rice,single,growing,-0.5380896010290861
Anhui,2012,rice,single,harvesting,-0.2708885552867072
Anhui,2012,rice,single,sowing,-0.8249433390673809
Anhui,2012,soybean,single,growing,-0.8474315940436871
Anhui,2012,soybean,single,harvesting,0.19217939903067172
Anhui,2012,soybean,single,sowing,-0.027065889984873807
Anhui,2012,wheat,winter,growing,-0.3700794478934942
Anhui,2012,wheat,winter,harvesting,-1.2276093915206625
Anhui,2012,wheat,winter,sowing,-0.6414963922150821
Anhui,2013,maize,spring,growing,-0.24859932704563337
Anhui,2013,maize,spring,harvesting,-0.9715583638871934
Anhui,2013,maize,spring,sowing,-0.8856762526257267
Anhui,2013,maize,summer,growing,-0.9013550003343341
Anhui,2013,maize,summer,harvesting,0.19042047593507147
Anhui,2013,maize,summer,sowing,0.8807768660564054
Anhui,2013,rice,single,growing,-0.33110566743803865
Anhui,2013,rice,single,harvesting,-0.3189643040718239
Anhui,2013,rice,single,sowing,-1.0016573193531124
Anhui,2013,soybean,single,growing,-0.9013550003343341
Anhui,2013,soybean,single,harvesting,0.19042047593507147
Anhui,2013,soybean,single,sowing,0.8807768660564054
Anhui,2013,wheat,winter,growing,-0.09613240257628869
Anhui,2013,wheat,winter,harvesting,-0.20852306574391538
Anhui,2013,wheat,winter,sowing,0.15809287856670579
Anhui,2014,maize,spring,growing,-0.4039077670102351
Anhui,2014,maize,spring,harvesting,0.505934699250149
Anhui,2014,maize,spring,sowing,0.40319089173180933
Anhui,2014,maize,summer,growing,-0.13568482923201833
Anhui,2014,maize,summer,harvesting,0.9237033704782968
Anhui,2014,maize,summer,sowing,-0.3550966232935033
Anhui,2014,rice,single,growing,0.19108735865512616
Anhui,2014,rice,single,harvesting,0.08298333302398947
Anhui,2014,rice,single,sowing,0.9790774536483053
Anhui,2014,soybean,single,growing,-0.13568482923201833
Anhui,2014,soybean,single,harvesting,0.9237033704782968
Anhui,2014,soybean,single,sowing,-0.3550966232935033
Anhui,2014,wheat,winter,growing,-0.23270073297320326
Anhui,2014,wheat,winter,harvesting,-0.7656501112411047
Anhui,2014,wheat,winter,sowing,0.15634433522071517
Anhui,2015,maize,spring,growing,1.0478253780754774
Anhui,2015,maize,spring,harvesting,-0.3931762585023133
Anhui,2015,maize,spring,sowing,0.524624577560245
Anhui,2015,maize,summer,growing,0.7272435793275319
Anhui,2015,maize,summer,harvesting,-0.32828424740727424
Anhui,2015,maize,summer,sowing,0.7915030075047617
Anhui,2015,rice,single,growing,0.6527087943637869
Anhui,2015,rice,single,harvesting,0.008508369928876824
Anhui,2015,rice,single,sowing,0.8662757824170783
Anhui,2015,soybean,single,growing,0.7272435793275319
Anhui,2015,soybean,single,harvesting,-0.32828424740727424
Anhui,2015,soybean,single,sowing,0.7915030075047617
Anhui,2015,wheat,winter,growing,0.62022721233646
Anhui,2015,wheat,winter,harvesting,1.561240168020376
Anhui,2015,wheat,winter,sowing,0.8852999838158804
Anhui,2016,maize,spring,growing,1.6628774493266705
Anhui,2016,maize,spring,harvesting,-1.482746223988072
Anhui,2016,maize,spring,sowing,1.1583438220103675
Anhui,2016,maize,summer,growing,0.9532967241812365
Anhui,2016,maize,summer,harvesting,3.0182190685797
Anhui,2016,maize,summer,sowing,0.9098934480657696
Anhui,2016,rice,single,growing,1.294627501853892
Anhui,2016,rice,single,harvesting,3.8747691007758047
Anhui,2016,rice,single,sowing,2.6347160366024767
Anhui,2016,soybean,single,growing,0.9532967241812365
Anhui,2016,soybean,single,harvesting,3.0182190685797
Anhui,2016,soybean,single,sowing,0.9098934480657696
Anhui,2016,wheat,winter,growing,1.2440458582018123
Anhui,2016,wheat,winter,harvesting,0.84931522882911
Anhui,2016,wheat,winter,sowing,-0.3592994099793258
Anhui,2017,maize,spring,growing,-0.6568064232579275
Anhui,2017,maize,spring,harvesting,2.1400139430506475
Anhui,2017,maize,spring,sowing,-0.012565222194634521
Anhui,2017,maize,summer,growing,0.1527255863075847
Anhui,2017,maize,summer,harvesting,1.966402644527707
Anhui,2017,maize,summer,sowing,-0.25029903392465785
Anhui,2017,rice,single,growing,0.64215425871335
Anhui,2017,rice,single,harvesting,1.0946555582109663
Anhui,2017,rice,single,sowing,-0.015584750629696414
Anhui,2017,soybean,single,growing,0.1527255863075847
Anhui,2017,soybean,single,harvesting,1.966402644527707
Anhui,2017,soybean,single,sowing,-0.25029903392465785
Anhui,2017,wheat,winter,growing,0.13126255400920417
Anhui,2017,wheat,winter,harvesting,-0.2985174408197546
Anhui,2017,wheat,winter,sowing,2.9674555346464224
Anhui,2018,maize,spring,growing,0.1239328284178773
Anhui,2018,maize,spring,harvesting,1.3477289956350433
Anhui,2018,maize,spring,sowing,0.14091713599846334
Anhui,2018,maize,summer,growing,-0.2888795595293497
Anhui,2018,maize,summer,harvesting,-0.674985356793689
Anhui,2018,maize,summer,sowing,2.8438250358775563
Anhui,2018,rice,single,growing,0.47631690217283046
Anhui,2018,rice,single,harvesting,-0.9644202727512188
Anhui,2018,rice,single,sowing,-0.19472132671673548
Anhui,2018,soybean,single,growing,-0.2888795595293497
Anhui,2018,soybean,single,harvesting,-0.674985356793689
Anhui,2018,soybean,single,sowing,2.8438250358775563
Anhui,2018,wheat,winter,growing,0.8935880971705271
Anhui,2018,wheat,winter,harvesting,-0.7971023388627357
Anhui,2018,wheat,winter,sowing,1.9218460852735775
Anhui,2019,maize,spring,growing,-0.7872634372148806
Anhui,2019,maize,spring,harvesting,-0.6351969709118414
Anhui,2019,maize,spring,sowing,-0.5932601399807376
Anhui,2019,maize,summer,growing,-1.012649205567251
Anhui,2019,maize,summer,harvesting,-1.2009229494950018
Anhui,2019,maize,summer,sowing,-0.1936741843599636
Anhui,2019,rice,single,growing,-1.1865946752212457
Anhui,2019,rice,single,harvesting,-0.84643083531426
Anhui,2019,rice,single,sowing,-0.28474964644578277
Anhui,2019,soybean,single,growing,-1.012649205567251
Anhui,2019,soybean,single,harvesting,-1.2009229494950018
Anhui,2019,soybean,single,sowing,-0.1936741843599636
Anhui,2019,wheat,winter,growing,0.7295585012472696
Anhui,2019,wheat,winter,harvesting,-0.12658990318384325
Anhui,2019,wheat,winter,sowing,-0.7039545682301767
Anhui,2020,maize,spring,growing,3.111998556361412
Anhui,2020,maize,spring,harvesting,-0.9599986843622581
Anhui,2020,maize,spring,sowing,-0.5504925016503174
Anhui,2020,maize,summer,growing,3.1847431907411017
Anhui,2020,maize,summer,harvesting,0.6654446228327849
Anhui,2020,maize,summer,sowing,-0.6132615451227368
Anhui,2020,rice,single,growing,2.7141426492505905
Anhui,2020,rice,single,harvesting,0.13261863520331282
Anhui,2020,rice,single,sowing,-1.28299462979402
Anhui,2020,soybean,single,growing,3.1847431907411017
Anhui,2020,soybean,single,harvesting,0.6654446228327849
Anhui,2020,soybean,single,sowing,-0.6132615451227368
Anhui,2020,wheat,winter,growing,-0.14065588168412577
Anhui,2020,wheat,winter,harvesting,2.244261501093851
Anhui,2020,wheat,winter,sowing,-1.2267885002107974
Anhui,2021,maize,spring,growing,1.1940199886795715
Anhui,2021,maize,spring,harvesting,0.2960848118453538
Anhui,2021,maize,spring,sowing,-0.4091623246905759
Anhui,2021,maize,summer,growing,1.01924373427046
Anhui,2021,maize,summer,harvesting,-0.03104713717552362
Anhui,2021,maize,summer,sowing,1.1503308196926794
Anhui,2021,rice,single,growing,1.0729893614239094
Anhui,2021,rice,single,harvesting,0.17893569407211318
Anhui,2021,rice,single,sowing,-1.0857420772536341
Anhui,2021,soybean,single,growing,1.01924373427046
Anhui,2021,soybean,single,harvesting,-0.03104713717552362
Anhui,2021,soybean,single,sowing,1.1503308196926794
Anhui,2021,wheat,winter,growing,-0.29692238229303725
Anhui,2021,wheat,winter,harvesting,-0.6356854132231949
Anhui,2021,wheat,winter,sowing,0.6285652716110102
Anhui,2022,maize,spring,growing,-1.0975413452298322
Anhui,2022,maize,spring,harvesting,-2.2711752907011102
Anhui,2022,maize,spring,sowing,1.6240460192375203
Anhui,2022,maize,summer,growing,-1.4094657046821437
Anhui,2022,maize,summer,harvesting,-0.8287011326249875
Anhui,2022,maize,summer,sowing,-1.8472876157659774
Anhui,2022,rice,single,growing,-2.0763909588640543
Anhui,2022,rice,single,harvesting,0.212004933785826
Anhui,2022,rice,single,sowing,0.02576817514845505
Anhui,2022,soybean,single,growing,-1.4094657046821437
Anhui,2022,soybean,single,harvesting,-0.8287011326249875
Anhui,2022,soybean,single,sowing,-1.8472876157659774
Anhui,2022,wheat,winter,growing,-0.24741212521945782
Anhui,2022,wheat,winter,harvesting,-0.17130211584107113
Anhui,2022,wheat,winter,sowing,-0.06381635413836337
Beijing,1997,maize,spring,growing,-0.5211266343375046
Beijing,1997,maize,spring,harvesting,-0.7846215178672336
Beijing,1997,maize,spring,sowing,-0.7235485113884063
Beijing,1997,maize,summer,growing,-0.9390662351507956
Beijing,1997,maize,summer,harvesting,-0.4519065018433367
Beijing,1997,maize,summer,sowing,0.8382413883664053
Beijing,1997,rice,single,growing,-0.9606542659465261
Beijing,1997,rice,single,harvesting,-0.05513289499300187
Beijing,1997,rice,single,sowing,-0.6208541032424137
Beijing,1997,soybean,single,growing,-0.9390662351507956
Beijing,1997,soybean,single,harvesting,-0.4519065018433367
Beijing,1997,soybean,single,sowing,0.8382413883664053
Beijing,1998,maize,spring,growing,2.4122385916972138
Beijing,1998,maize,spring,harvesting,-0.9465025505759822
Beijing,1998,maize,spring,sowing,1.1959012514715215
Beijing,1998,maize,summer,growing,1.5501870392393569
Beijing,1998,maize,summer,harvesting,-0.21383993871737417
Beijing,1998,maize,summer,sowing,0.8612854791021982
Beijing,1998,rice,single,growing,1.3849336865334712
Beijing,1998,rice,single,harvesting,1.02238770918346
Beijing,1998,rice,single,sowing,1.7289604709551436
Beijing,1998,soybean,single,growing,1.5501870392393569
Beijing,1998,soybean,single,harvesting,-0.21383993871737417
Beijing,1998,soybean,single,sowing,0.8612854791021982
Beijing,1998,wheat,winter,growing,1.6509836152656756
Beijing,1998,wheat,winter,harvesting,1.5323433272860445
Beijing,1998,wheat,winter,sowing,-0.5431327423041136
Beijing,1999,maize,spring,growing,-1.32895957462377
Beijing,1999,maize,spring,harvesting,-0.6312425144531764
Beijing,1999,maize,spring,sowing,0.8196560255495503
Beijing,1999,maize,summer,growing,-1.477661912351596
Beijing,1999,maize,summer,harvesting,-0.18659460532611244
Beijing,1999,maize,summer,sowing,0.28146942570170697
Beijing,1999,rice,single,growing,-1.300343533753946
Beijing,1999,rice,single,harvesting,-0.9400631534550089
Beijing,1999,rice,single,sowing,0.9055371220383854
Beijing,1999,soybean,single,growing,-1.477661912351596
Beijing,1999,soybean,single,harvesting,-0.18659460532611244
Beijing,1999,soybean,single,sowing,0.28146942570170697
Beijing,1999,wheat,winter,growing,0.2139788349994962
Beijing,1999,wheat,winter,harvesting,-1.3973085592198815
Beijing,1999,wheat,winter,sowing,-0.2944395518227822
Beijing,2000,maize,spring,growing,-1.1795265897748954
Beijing,2000,maize,spring,harvesting,1.5786097296985988
Beijing,2000,maize,spring,sowing,-0.5991910561417129
Beijing,2000,maize,summer,growing,-0.45609401737474686
Beijing,2000,maize,summer,harvesting,-0.033287571650392186
Beijing,2000,maize,summer,sowing,0.4885266336655053
Beijing,2000,rice,single,growing,-0.4413052755427949
Beijing,2000,rice,single,harvesting,0.34044289528309873
Beijing,2000,rice,single,sowing,-0.35848010352252246
Beijing,2000,soybean,single,growing,-0.45609401737474686
Beijing,2000,soybean,single,harvesting,-0.033287571650392186
Beijing,2000,soybean,single,sowing,0.4885266336655053
Beijing,2000,wheat,winter,growing,-0.043092353255736626
Beijing,2000,wheat,winter,harvesting,-1.9388805377387115
Beijing,2000,wheat,winter,sowing,-0.2659780627424558
Beijing,2001,maize,spring,growing,-0.2119148606420393
Beijing,2001,maize,spring,harvesting,0.11625350619823742
Beijing,2001,maize,spring,sowing,-1.2238712343057279
Beijing,2001,maize,summer,growing,0.09023209118802254
Beijing,2001,maize,summer,harvesting,-0.638969192126614
Beijing,2001,maize,summer,sowing,-1.231585743246843
Beijing,2001,rice,single,growing,-0.5660414780825171
Beijing,2001,rice,single,harvesting,0.7653102816775635
Beijing,2001,rice,single,sowing,-0.6070434110541637
Beijing,2001,soybean,single,growing,0.09023209118802254
Beijing,2001,soybean,single,harvesting,-0.638969192126614
Beijing,2001,soybean,single,sowing,-1.231585743246843
Beijing,2001,wheat,winter,growing,-1.5653991694206544
Beijing,2001,wheat,winter,harvesting,1.5105494087617584
Beijing,2001,wheat,winter,sowing,-0.10582783069214119
Beijing,2002,maize,spring,growing,-0.8441124415542278
Beijing,2002,maize,spring,harvesting,-0.5805440755406929
Beijing,2002,maize,spring,sowing,0.2794299198740975
Beijing,2002,maize,summer,growing,-0.7214924036566339
Beijing,2002,maize,summer,harvesting,-0.008965057826157585
Beijing,2002,maize,summer,sowing,-1.4127888727050693
Beijing,2002,rice,single,growing,-0.9852422186820291
Beijing,2002,rice,single,harvesting,0.08601361034762646
Beijing,2002,rice,single,sowing,0.6128451911822824
Beijing,2002,soybean,single,growing,-0.7214924036566339
Beijing,2002,soybean,single,harvesting,-0.008965057826157585
Beijing,2002,soybean,single,sowing,-1.4127888727050693
Beijing,2002,wheat,winter,growing,-0.7931879608229832
Beijing,2002,wheat,winter,harvesting,0.6610756328177659
Beijing,2002,wheat,winter,sowing,-0.7385453893206316
Beijing,2003,maize,spring,growing,-0.9171742049620887
Beijing,2003,maize,spring,harvesting,-1.1590317285027947
Beijing,2003,maize,spring,sowing,1.017984672095618
Beijing,2003,maize,summer,growing,-1.4748232923165052
Beijing,2003,maize,summer,harvesting,1.553633365736061
Beijing,2003,maize,summer,sowing,1.0149638745581997
Beijing,2003,rice,single,growing,-0.8044353486249475
Beijing,2003,rice,single,harvesting,1.152526447892917
Beijing,2003,rice,single,sowing,-0.031439997319072335
Beijing,2003,soybean,single,growing,-1.4748232923165052
Beijing,2003,soybean,single,harvesting,1.553633365736061
Beijing,2003,soybean,single,sowing,1.0149638745581997
Beijing,2003,wheat,winter,growing,1.0101090777084643
Beijing,2003,wheat,winter,harvesting,-0.4799294223503219
Beijing,2003,wheat,winter,sowing,-0.08041962769189581
Beijing,2004,maize,spring,growing,0.5877735841431252
Beijing,2004,maize,spring,harvesting,0.03067279779922529
Beijing,2004,maize,spring,sowing,-0.2640063737500922
Beijing,2004,maize,summer,growing,0.540627141395695
Beijing,2004,maize,summer,harvesting,-0.16949857265190096
Beijing,2004,maize,summer,sowing,-0.07865269110948671
Beijing,2004,rice,single,growing,0.5665335477738249
Beijing,2004,rice,single,harvesting,-0.6359217007252232
Beijing,2004,rice,single,sowing,0.36285344266441594
Beijing,2004,soybean,single,growing,0.540627141395695
Beijing,2004,soybean,single,harvesting,-0.16949857265190096
Beijing,2004,soybean,single,sowing,-0.07865269110948671
Beijing,2004,wheat,winter,growing,0.2073615960161025
Beijing,2004,wheat,winter,harvesting,0.6616744012927573
Beijing,2004,wheat,winter,sowing,1.5519288310505948
Beijing,2005,maize,spring,growing,-0.04079051166019034
Beijing,2005,maize,spring,harvesting,0.3847739356407071
Beijing,2005,maize,spring,sowing,-0.9772466787557043
Beijing,2005,maize,summer,growing,-0.13990759323905758
Beijing,2005,maize,summer,harvesting,-1.3590234726127282
