i,t,c,sys,stage,value
Anhui,2002,wheat,winter,sowing,589.7916666799999
Anhui,2003,maize,spring,growing,1277.8888889
Anhui,2003,maize,spring,harvesting,497.88194448
Anhui,2003,maize,spring,sowing,194.58333334
Anhui,2003,maize,summer,growing,1464.48611117
Anhui,2003,maize,summer,harvesting,560.67361114
Anhui,2003,maize,summer,sowing,311.28472221
Anhui,2003,rice,single,growing,2162.11805561
Anhui,2003,rice,single,harvesting,174.32638891
Anhui,2003,rice,single,sowing,142.05555557
Anhui,2003,soybean,single,growing,1464.48611117
Anhui,2003,soybean,single,harvesting,560.67361114
Anhui,2003,soybean,single,sowing,311.28472221
Anhui,2003,wheat,winter,growing,541.71527778
Anhui,2003,wheat,winter,harvesting,436.43749999
Anhui,2003,wheat,winter,sowing,570.69444441
Anhui,2004,maize,spring,growing,1279.33333329
Anhui,2004,maize,spring,harvesting,491.91666667
Anhui,2004,maize,spring,sowing,258.88194444
Anhui,2004,maize,summer,growing,1450.06944443
Anhui,2004,maize,summer,harvesting,557.50694443
Anhui,2004,maize,summer,sowing,321.18055553
Anhui,2004,rice,single,growing,2129.04861105
Anhui,2004,rice,single,harvesting,199.70833334
Anhui,2004,rice,single,sowing,208.46527778
Anhui,2004,soybean,single,growing,1450.06944443
Anhui,2004,soybean,single,harvesting,557.50694443
Anhui,2004,soybean,single,sowing,321.18055553
Anhui,2004,wheat,winter,growing,647.35416665
Anhui,2004,wheat,winter,harvesting,410.09722221
Anhui,2004,wheat,winter,sowing,560.67361114
Anhui,2005,maize,spring,growing,1368.52083337
Anhui,2005,maize,spring,harvesting,468.38888889000003
Anhui,2005,maize,spring,sowing,270.80555555
Anhui,2005,maize,summer,growing,1501.63888892
Anhui,2005,maize,summer,harvesting,588.73611113
Anhui,2005,maize,summer,sowing,335.27083334
Anhui,2005,rice,single,growing,2231.2291667
Anhui,2005,rice,single,harvesting,194.41666669
Anhui,2005,rice,single,sowing,243.36805556
Anhui,2005,soybean,single,growing,1501.63888892
Anhui,2005,soybean,single,harvesting,588.73611113
Anhui,2005,soybean,single,sowing,335.27083334
Anhui,2005,wheat,winter,growing,686.79166668
Anhui,2005,wheat,winter,harvesting,501.86805556
Anhui,2005,wheat,winter,sowing,557.50694443
Anhui,2006,maize,spring,growing,1343.93749998
Anhui,2006,maize,spring,harvesting,541.85416668
Anhui,2006,maize,spring,sowing,272.84722222
Anhui,2006,maize,summer,growing,1552.48611111
Anhui,2006,maize,summer,harvesting,615.77777776
Anhui,2006,maize,summer,sowing,333.30555555
Anhui,2006,rice,single,growing,2214.2986111
Anhui,2006,rice,single,harvesting,287.27083332
Anhui,2006,rice,single,sowing,205.19444446
Anhui,2006,soybean,single,growing,1552.48611111
Anhui,2006,soybean,single,harvesting,615.77777776
Anhui,2006,soybean,single,sowing,333.30555555
Anhui,2006,wheat,winter,growing,700.11805554
Anhui,2006,wheat,winter,harvesting,471.63888887
Anhui,2006,wheat,winter,sowing,588.73611113
Anhui,2007,maize,spring,growing,1345.0486111
Anhui,2007,maize,spring,harvesting,526.95833335
Anhui,2007,maize,spring,sowing,248.10416668000002
Anhui,2007,maize,summer,growing,1474.17361112
Anhui,2007,maize,summer,harvesting,583.31944445
Anhui,2007,maize,summer,sowing,397.83333333
Anhui,2007,rice,single,growing,2238.04861112
Anhui,2007,rice,single,harvesting,217.27777778
Anhui,2007,rice,single,sowing,168.70138891
Anhui,2007,soybean,single,growing,1474.17361112
Anhui,2007,soybean,single,harvesting,583.31944445
Anhui,2007,soybean,single,sowing,397.83333333
Anhui,2007,wheat,winter,growing,737.8541667
Anhui,2007,wheat,winter,harvesting,429.09027779
Anhui,2007,wheat,winter,sowing,615.77777776
Anhui,2008,maize,spring,growing,1281.11111112
Anhui,2008,maize,spring,harvesting,492.36111111
Anhui,2008,maize,spring,sowing,222.57638889
Anhui,2008,maize,summer,growing,1409.32638889
Anhui,2008,maize,summer,harvesting,620.45833332
Anhui,2008,maize,summer,sowing,364.14583333999997
Anhui,2008,rice,single,growing,2157.55555555
Anhui,2008,rice,single,harvesting,236.375
Anhui,2008,rice,single,sowing,161.60416666
Anhui,2008,soybean,single,growing,1409.32638889
Anhui,2008,soybean,single,harvesting,620.45833332
Anhui,2008,soybean,single,sowing,364.14583333999997
Anhui,2008,wheat,winter,growing,622.9513889
Anhui,2008,wheat,winter,harvesting,393.0486111
Anhui,2008,wheat,winter,sowing,583.31944445
Anhui,2009,maize,spring,growing,1316.37500001
Anhui,2009,maize,spring,harvesting,492.0
Anhui,2009,maize,spring,sowing,238.3125
Anhui,2009,maize,summer,growing,1483.88194447
Anhui,2009,maize,summer,harvesting,628.38194445
Anhui,2009,maize,summer,sowing,324.49305554
Anhui,2009,rice,single,growing,2172.34722223
Anhui,2009,rice,single,harvesting,264.40972223
Anhui,2009,rice,single,sowing,188.28472223
Anhui,2009,soybean,single,growing,1483.88194447
Anhui,2009,soybean,single,harvesting,628.38194445
Anhui,2009,soybean,single,sowing,324.49305554
Anhui,2009,wheat,winter,growing,632.19444444
Anhui,2009,wheat,winter,harvesting,467.25
Anhui,2009,wheat,winter,sowing,620.45833332
Anhui,2010,maize,spring,growing,1268.48611112
Anhui,2010,maize,spring,harvesting,539.18749997
Anhui,2010,maize,spring,sowing,134.31249998
Anhui,2010,maize,summer,growing,1485.74305553
Anhui,2010,maize,summer,harvesting,558.29861114
Anhui,2010,maize,summer,sowing,321.93055556
Anhui,2010,rice,single,growing,2184.19444445
Anhui,2010,rice,single,harvesting,181.77777778
Anhui,2010,rice,single,sowing,93.72916666
Anhui,2010,soybean,single,growing,1485.74305553
Anhui,2010,soybean,single,harvesting,558.29861114
Anhui,2010,soybean,single,sowing,321.93055556
Anhui,2010,wheat,winter,growing,506.11805555
Anhui,2010,wheat,winter,harvesting,422.63888891
Anhui,2010,wheat,winter,sowing,628.38194445
Anhui,2011,maize,spring,growing,1283.20833336
Anhui,2011,maize,spring,harvesting,481.63194445
Anhui,2011,maize,spring,sowing,225.63194446
Anhui,2011,maize,summer,growing,1435.91666667
Anhui,2011,maize,summer,harvesting,524.09027779
Anhui,2011,maize,summer,sowing,328.92361114
Anhui,2011,rice,single,growing,2094.9791667
Anhui,2011,rice,single,harvesting,193.9513889
Anhui,2011,rice,single,sowing,198.13194446
Anhui,2011,soybean,single,growing,1435.91666667
Anhui,2011,soybean,single,harvesting,524.09027779
Anhui,2011,soybean,single,sowing,328.92361114
Anhui,2011,wheat,winter,growing,620.04166671
Anhui,2011,wheat,winter,harvesting,428.55555556
Anhui,2011,wheat,winter,sowing,558.29861114
Anhui,2012,maize,spring,growing,1359.79166667
Anhui,2012,maize,spring,harvesting,501.46527777
Anhui,2012,maize,spring,sowing,242.15277781
Anhui,2012,maize,summer,growing,1516.15277779
Anhui,2012,maize,summer,harvesting,566.2777777700001
Anhui,2012,maize,summer,sowing,345.10416665
Anhui,2012,rice,single,growing,2201.39583334
Anhui,2012,rice,single,harvesting,226.13888887
Anhui,2012,rice,single,sowing,209.77083335999998
Anhui,2012,soybean,single,growing,1516.15277779
Anhui,2012,soybean,single,harvesting,566.2777777700001
Anhui,2012,soybean,single,sowing,345.10416665
Anhui,2012,wheat,winter,growing,672.62500003
Anhui,2012,wheat,winter,harvesting,449.70138887
Anhui,2012,wheat,winter,sowing,524.09027779
Anhui,2013,maize,spring,growing,1350.57638881
Anhui,2013,maize,spring,harvesting,578.97222221
Anhui,2013,maize,spring,sowing,235.89583336
Anhui,2013,maize,summer,growing,1584.99305549
Anhui,2013,maize,summer,harvesting,567.06249998
Anhui,2013,maize,summer,sowing,344.55555553
Anhui,2013,rice,single,growing,2287.27083323
Anhui,2013,rice,single,harvesting,209.34027777
Anhui,2013,rice,single,sowing,167.06250003
Anhui,2013,soybean,single,growing,1584.99305549
Anhui,2013,soybean,single,harvesting,567.06249998
Anhui,2013,soybean,single,sowing,344.55555553
Anhui,2013,wheat,winter,growing,596.94290124
Anhui,2013,wheat,winter,harvesting,429.0833333
Anhui,2013,wheat,winter,sowing,566.2777777700001
Anhui,2014,maize,spring,growing,1274.99305561
Anhui,2014,maize,spring,harvesting,440.68055557
Anhui,2014,maize,spring,sowing,251.11805555
Anhui,2014,maize,summer,growing,1367.13888896
Anhui,2014,maize,summer,harvesting,582.0277777700001
Anhui,2014,maize,summer,sowing,348.53472222
Anhui,2014,rice,single,growing,2065.32638895
Anhui,2014,rice,single,harvesting,232.375
Anhui,2014,rice,single,sowing,166.63888889999998
Anhui,2014,soybean,single,growing,1367.13888896
Anhui,2014,soybean,single,harvesting,582.0277777700001
Anhui,2014,soybean,single,sowing,348.53472222
Anhui,2014,wheat,winter,growing,649.75694443
Anhui,2014,wheat,winter,harvesting,422.15972224
Anhui,2014,wheat,winter,sowing,567.06249998
Anhui,2015,maize,spring,growing,1201.44444443
Anhui,2015,maize,spring,harvesting,476.97916665
Anhui,2015,maize,spring,sowing,211.25694443999998
Anhui,2015,maize,summer,growing,1348.39583333
Anhui,2015,maize,summer,harvesting,563.49999999
Anhui,2015,maize,summer,sowing,330.02777775
Anhui,2015,rice,single,growing,2026.54166664
Anhui,2015,rice,single,harvesting,215.38194443
Anhui,2015,rice,single,sowing,154.59722222
Anhui,2015,soybean,single,growing,1348.39583333
Anhui,2015,soybean,single,harvesting,563.49999999
Anhui,2015,soybean,single,sowing,330.02777775
Anhui,2015,wheat,winter,growing,572.79166662
Anhui,2015,wheat,winter,harvesting,402.75
Anhui,2015,wheat,winter,sowing,582.0277777700001
Anhui,2016,maize,spring,growing,1214.77083333
Anhui,2016,maize,spring,harvesting,538.0902777700001
Anhui,2016,maize,spring,sowing,247.31944448
Anhui,2016,maize,summer,growing,1465.10416664
Anhui,2016,maize,summer,harvesting,596.14583331
Anhui,2016,maize,summer,sowing,287.75694446
Anhui,2016,rice,single,growing,2139.81249997
Anhui,2016,rice,single,harvesting,209.19444443999998
Anhui,2016,rice,single,sowing,192.29166668
Anhui,2016,soybean,single,growing,1465.10416664
Anhui,2016,soybean,single,harvesting,596.14583331
Anhui,2016,soybean,single,sowing,287.75694446
Anhui,2016,wheat,winter,growing,589.63888892
Anhui,2016,wheat,winter,harvesting,401.07638887999997
Anhui,2016,wheat,winter,sowing,563.49999999
Anhui,2017,maize,spring,growing,1350.04861111
Anhui,2017,maize,spring,harvesting,507.62301584
Anhui,2017,maize,spring,sowing,224.35416668
Anhui,2017,maize,summer,growing,1498.08829362
Anhui,2017,maize,summer,harvesting,522.46825397
Anhui,2017,maize,summer,sowing,359.58333333
Anhui,2017,rice,single,growing,2213.58432537
Anhui,2017,rice,single,harvesting,166.55555555
Anhui,2017,rice,single,sowing,202.99305557
Anhui,2017,soybean,single,growing,1498.08829362
Anhui,2017,soybean,single,harvesting,522.46825397
Anhui,2017,soybean,single,sowing,359.58333333
Anhui,2017,wheat,winter,growing,658.34027778
Anhui,2017,wheat,winter,harvesting,414.29166668
Anhui,2017,wheat,winter,sowing,596.14583331
Anhui,2018,maize,spring,growing,1349.62301587
Anhui,2018,maize,spring,harvesting,532.8809524
Anhui,2018,maize,spring,sowing,308.92857146
Anhui,2018,maize,summer,growing,1534.16269842
Anhui,2018,maize,summer,harvesting,562.73115081
Anhui,2018,maize,summer,sowing,348.34126985
Anhui,2018,rice,single,growing,2257.24007939
Anhui,2018,rice,single,harvesting,187.99503969
Anhui,2018,rice,single,sowing,210.85714288
Anhui,2018,soybean,single,growing,1534.16269842
Anhui,2018,soybean,single,harvesting,562.73115081
Anhui,2018,soybean,single,sowing,348.34126985
Anhui,2018,wheat,winter,growing,715.76686511
Anhui,2018,wheat,winter,harvesting,447.5625
Anhui,2018,wheat,winter,sowing,522.46825397
Anhui,2019,maize,spring,growing,1306.71527777
Anhui,2019,maize,spring,harvesting,521.14285713
Anhui,2019,maize,spring,sowing,245.99801588
Anhui,2019,maize,summer,growing,1495.66765873
Anhui,2019,maize,summer,harvesting,602.39880952
Anhui,2019,maize,summer,sowing,332.19047617
Anhui,2019,rice,single,growing,2209.27083332
Anhui,2019,rice,single,harvesting,220.98611110000002
Anhui,2019,rice,single,sowing,187.10317461
Anhui,2019,soybean,single,growing,1495.66765873
Anhui,2019,soybean,single,harvesting,602.39880952
Anhui,2019,soybean,single,sowing,332.19047617
Anhui,2019,wheat,winter,growing,628.03769841
Anhui,2019,wheat,winter,harvesting,442.88988096
Anhui,2019,wheat,winter,sowing,562.73115081
Anhui,2020,maize,spring,growing,1286.7986111
Anhui,2020,maize,spring,harvesting,559.45138886
Anhui,2020,maize,spring,sowing,225.63690475
Anhui,2020,maize,summer,growing,1461.56249997
Anhui,2020,maize,summer,harvesting,564.00694445
Anhui,2020,maize,summer,sowing,384.68749999
Anhui,2020,rice,single,growing,2222.74305553
Anhui,2020,rice,single,harvesting,187.51388888
Anhui,2020,rice,single,sowing,147.24801586
Anhui,2020,soybean,single,growing,1461.56249997
Anhui,2020,soybean,single,harvesting,564.00694445
Anhui,2020,soybean,single,sowing,384.68749999
Anhui,2020,wheat,winter,growing,715.92757935
Anhui,2020,wheat,winter,harvesting,448.86111111
Anhui,2020,wheat,winter,sowing,602.39880952
Anhui,2021,maize,spring,growing,1328.99305553
Anhui,2021,maize,spring,harvesting,493.41666668
Anhui,2021,maize,spring,sowing,209.69444445
Anhui,2021,maize,summer,growing,1478.60416667
Anhui,2021,maize,summer,harvesting,637.8888889
Anhui,2021,maize,summer,sowing,343.80555554
Anhui,2021,rice,single,growing,2257.63888888
Anhui,2021,rice,single,harvesting,202.65972223
Anhui,2021,rice,single,sowing,148.68055555
Anhui,2021,soybean,single,growing,1478.60416667
Anhui,2021,soybean,single,harvesting,637.8888889
Anhui,2021,soybean,single,sowing,343.80555554
Anhui,2021,wheat,winter,growing,667.76504631
Anhui,2021,wheat,winter,harvesting,467.02083331
Anhui,2021,wheat,winter,sowing,564.00694445
Anhui,2022,maize,spring,growing,1376.98115081
Anhui,2022,maize,spring,harvesting,579.34226194
Anhui,2022,maize,spring,sowing,311.79166667
Anhui,2022,maize,summer,growing,1642.59424607
Anhui,2022,maize,summer,harvesting,569.65476191
Anhui,2022,maize,summer,sowing,313.72916668
Anhui,2022,rice,single,growing,2340.85714293
Anhui,2022,rice,single,harvesting,185.12103173
Anhui,2022,rice,single,sowing,209.02083333
Anhui,2022,soybean,single,growing,1642.59424607
Anhui,2022,soybean,single,harvesting,569.65476191
Anhui,2022,soybean,single,sowing,313.72916668
Anhui,2022,wheat,winter,growing,689.87500003
Anhui,2022,wheat,winter,harvesting,498.98214285
Anhui,2022,wheat,winter,sowing,637.8888889
Beijing,1997,maize,spring,growing,1305.16666665
Beijing,1997,maize,spring,harvesting,506.99999998
Beijing,1997,maize,spring,sowing,161.66666666999998
Beijing,1997,maize,summer,growing,1502.83333331
Beijing,1997,maize,summer,harvesting,381.50000001
Beijing,1997,maize,summer,sowing,309.33333332
Beijing,1997,rice,single,growing,2067.66666664
Beijing,1997,rice,single,harvesting,126.0
Beijing,1997,rice,single,sowing,143.44444445
Beijing,1997,soybean,single,growing,1502.83333331
Beijing,1997,soybean,single,harvesting,381.50000001
Beijing,1997,soybean,single,sowing,309.33333332
Beijing,1998,maize,spring,growing,1220.16666667
Beijing,1998,maize,spring,harvesting,470.55555559
Beijing,1998,maize,spring,sowing,169.22222221
Beijing,1998,maize,summer,growing,1386.27777785
Beijing,1998,maize,summer,harvesting,521.2222222400001
Beijing,1998,maize,summer,sowing,304.44444441
Beijing,1998,rice,single,growing,2057.38888894
Beijing,1998,rice,single,harvesting,154.55555556000002
Beijing,1998,rice,single,sowing,155.11111110000002
Beijing,1998,soybean,single,growing,1386.27777785
Beijing,1998,soybean,single,harvesting,521.2222222400001
Beijing,1998,soybean,single,sowing,304.44444441
Beijing,1998,wheat,winter,growing,474.11111107
Beijing,1998,wheat,winter,harvesting,406.7777778
Beijing,1998,wheat,winter,sowing,381.50000001
Beijing,1999,maize,spring,growing,1314.66666669
Beijing,1999,maize,spring,harvesting,470.50000001
Beijing,1999,maize,spring,sowing,138.38888888
Beijing,1999,maize,summer,growing,1488.33333336
Beijing,1999,maize,summer,harvesting,412.72222225999997
Beijing,1999,maize,summer,sowing,296.83333334
Beijing,1999,rice,single,growing,2104.5555556
Beijing,1999,rice,single,harvesting,93.33333336
Beijing,1999,rice,single,sowing,137.33333332
Beijing,1999,soybean,single,growing,1488.33333336
Beijing,1999,soybean,single,harvesting,412.72222225999997
Beijing,1999,soybean,single,sowing,296.83333334
Beijing,1999,wheat,winter,growing,439.88888888
Beijing,1999,wheat,winter,harvesting,461.16666669
Beijing,1999,wheat,winter,sowing,521.2222222400001
Beijing,2000,maize,spring,growing,1423.22222225
Beijing,2000,maize,spring,harvesting,482.33333333999997
Beijing,2000,maize,spring,sowing,146.72222221
Beijing,2000,maize,summer,growing,1572.72222225
Beijing,2000,maize,summer,harvesting,440.88888888
Beijing,2000,maize,summer,sowing,332.83333334
Beijing,2000,rice,single,growing,2251.83333335
Beijing,2000,rice,single,harvesting,94.61111112
Beijing,2000,rice,single,sowing,127.77777777
Beijing,2000,soybean,single,growing,1572.72222225
Beijing,2000,soybean,single,harvesting,440.88888888
Beijing,2000,soybean,single,sowing,332.83333334
Beijing,2000,wheat,winter,growing,482.94444443000003
Beijing,2000,wheat,winter,harvesting,489.83333334
Beijing,2000,wheat,winter,sowing,412.72222225999997
Beijing,2001,maize,spring,growing,1395.1666667
Beijing,2001,maize,spring,harvesting,473.94444444
Beijing,2001,maize,spring,sowing,159.38888889
Beijing,2001,maize,summer,growing,1461.8888889
Beijing,2001,maize,summer,harvesting,440.83333334
Beijing,2001,maize,summer,sowing,407.22222224
Beijing,2001,rice,single,growing,2195.61111113
Beijing,2001,rice,single,harvesting,114.33333335
Beijing,2001,rice,single,sowing,134.27777777
Beijing,2001,soybean,single,growing,1461.8888889
Beijing,2001,soybean,single,harvesting,440.83333334
Beijing,2001,soybean,single,sowing,407.22222224
Beijing,2001,wheat,winter,growing,567.11111113
Beijing,2001,wheat,winter,harvesting,464.77777777
Beijing,2001,wheat,winter,sowing,440.88888888
Beijing,2002,maize,spring,growing,1298.83333334
Beijing,2002,maize,spring,harvesting,477.38888889000003
Beijing,2002,maize,spring,sowing,167.00000001
Beijing,2002,maize,summer,growing,1409.33333335
Beijing,2002,maize,summer,harvesting,377.88888885
Beijing,2002,maize,summer,sowing,366.88888888
Beijing,2002,rice,single,growing,2083.44444442
Beijing,2002,rice,single,harvesting,70.66666666
Beijing,2002,rice,single,sowing,121.44444444
Beijing,2002,soybean,single,growing,1409.33333335
Beijing,2002,soybean,single,harvesting,377.88888885
Beijing,2002,soybean,single,sowing,366.88888888
Beijing,2002,wheat,winter,growing,533.88888889
Beijing,2002,wheat,winter,harvesting,401.88888887
Beijing,2002,wheat,winter,sowing,440.83333334
Beijing,2003,maize,spring,growing,1250.77777773
Beijing,2003,maize,spring,harvesting,489.11111110999997
Beijing,2003,maize,spring,sowing,178.22222225
Beijing,2003,maize,summer,growing,1410.49999996
Beijing,2003,maize,summer,harvesting,393.66666667
Beijing,2003,maize,summer,sowing,329.38888888
Beijing,2003,rice,single,growing,2043.33333329
Beijing,2003,rice,single,harvesting,90.22222222
Beijing,2003,rice,single,sowing,158.50000003
Beijing,2003,soybean,single,growing,1410.49999996
Beijing,2003,soybean,single,harvesting,393.66666667
Beijing,2003,soybean,single,sowing,329.38888888
Beijing,2003,wheat,winter,growing,507.61111113
Beijing,2003,wheat,winter,harvesting,429.38888886
Beijing,2003,wheat,winter,sowing,377.88888885
Beijing,2004,maize,spring,growing,1216.3333333
Beijing,2004,maize,spring,harvesting,445.99999999
Beijing,2004,maize,spring,sowing,204.66666665
Beijing,2004,maize,summer,growing,1355.27777775
Beijing,2004,maize,summer,harvesting,444.55555556
Beijing,2004,maize,summer,sowing,307.05555554
Beijing,2004,rice,single,growing,1990.33333328
Beijing,2004,rice,single,harvesting,116.55555557
Beijing,2004,rice,single,sowing,183.49999998
Beijing,2004,soybean,single,growing,1355.27777775
Beijing,2004,soybean,single,harvesting,444.55555556
Beijing,2004,soybean,single,sowing,307.05555554
Beijing,2004,wheat,winter,growing,514.11111108
Beijing,2004,wheat,winter,harvesting,444.38888888
Beijing,2004,wheat,winter,sowing,393.66666667
Beijing,2005,maize,spring,growing,1300.50000003
Beijing,2005,maize,spring,harvesting,482.05555553
Beijing,2005,maize,spring,sowing,208.49999997999998
Beijing,2005,maize,summer,growing,1486.00000002
Beijing,2005,maize,summer,harvesting,490.3888889
Beijing,2005,maize,summer,sowing,296.55555554
Beijing,2005,rice,single,growing,2130.66666669
Beijing,2005,rice,single,harvesting,142.27777777
Beijing,2005,rice,single,sowing,189.49999999
Beijing,2005,soybean,single,growing,1486.00000002
Beijing,2005,soybean,single,harvesting,490.3888889
Beijing,2005,soybean,single,sowing,296.55555554
Beijing,2005,wheat,winter,growing,509.27777774
Beijing,2005,wheat,winter,harvesting,462.00000002
Beijing,2005,wheat,winter,sowing,444.55555556
Beijing,2006,maize,spring,growing,1281.94444442
Beijing,2006,maize,spring,harvesting,497.99999999
Beijing,2006,maize,spring,sowing,136.66666668
Beijing,2006,maize,summer,growing,1454.88888887
Beijing,2006,maize,summer,harvesting,526.88888887
Beijing,2006,maize,summer,sowing,325.05555554
Beijing,2006,rice,single,growing,2123.9444444
Beijing,2006,rice,single,harvesting,182.88888888
Beijing,2006,rice,single,sowing,112.00000001
Beijing,2006,soybean,single,growing,1454.88888887
Beijing,2006,soybean,single,harvesting,526.88888887
Beijing,2006,soybean,single,sowing,325.05555554
Beijing,2006,wheat,winter,growing,472.27777778999996
Beijing,2006,wheat,winter,harvesting,472.38888887999997
Beijing,2006,wheat,winter,sowing,490.3888889
Beijing,2007,maize,spring,growing,1387.50000002
Beijing,2007,maize,spring,harvesting,512.55555554
Beijing,2007,maize,spring,sowing,166.83333331
Beijing,2007,maize,summer,growing,1512.27777777
Beijing,2007,maize,summer,harvesting,481.00000002
Beijing,2007,maize,summer,sowing,387.77777779
Beijing,2007,rice,single,growing,2265.00000002
Beijing,2007,rice,single,harvesting,116.05555556
Beijing,2007,rice,single,sowing,155.11111108
Beijing,2007,soybean,single,growing,1512.27777777
Beijing,2007,soybean,single,harvesting,481.00000002
Beijing,2007,soybean,single,sowing,387.77777779
Beijing,2007,wheat,winter,growing,568.94444444
Beijing,2007,wheat,winter,harvesting,483.33333333999997
Beijing,2007,wheat,winter,sowing,526.88888887
Beijing,2008,maize,spring,growing,1214.16666661
Beijing,2008,maize,spring,harvesting,475.44444445
Beijing,2008,maize,spring,sowing,168.83333333
Beijing,2008,maize,summer,growing,1379.05555552
Beijing,2008,maize,summer,harvesting,427.83333338
Beijing,2008,maize,summer,sowing,310.55555554
Beijing,2008,rice,single,growing,2000.66666664
Beijing,2008,rice,single,harvesting,116.7777778
Beijing,2008,rice,single,sowing,159.83333333
Beijing,2008,soybean,single,growing,1379.05555552
Beijing,2008,soybean,single,harvesting,427.83333338
Beijing,2008,soybean,single,sowing,310.55555554
Beijing,2008,wheat,winter,growing,479.49999998
Beijing,2008,wheat,winter,harvesting,393.49999998
Beijing,2008,wheat,winter,sowing,481.00000002
Beijing,2009,maize,spring,growing,1362.5555555400001
Beijing,2009,maize,spring,harvesting,458.11111112
Beijing,2009,maize,spring,sowing,185.27777777
Beijing,2009,maize,summer,growing,1432.66666665
Beijing,2009,maize,summer,harvesting,437.16666667
Beijing,2009,maize,summer,sowing,388.00000001
Beijing,2009,rice,single,growing,2131.27777777
Beijing,2009,rice,single,harvesting,126.55555556
Beijing,2009,rice,single,sowing,171.83333333000002
